epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
126,0.951615999876137,-1.8481913554485407,-2.332923966247385,13,6,0.9335067506609,0.4685837285026044,151.26073022336786,fd6ce378727b,6,0.45,12.65,6.15,7,1.0,1.0,0,,,,,,
127,0.9512319998751539,-1.8522370065798723,-2.3332156286907484,13,6,0.9462557105883959,0.47428123494402574,150.4744476677736,fd6ce378727b,6,0.4,12.95,5.95,6,1.0,1.0,0,,,,,,
128,0.9508479998741709,-1.8547259931709257,-2.3340382488320053,13,6,0.9530252839571676,0.4831314572967103,149.4787003930003,fd6ce378727b,10,0.35,13.2,6.2,7,1.0,1.0,0,,,,,,
129,0.9504639998731879,-1.8580826540814093,-2.3342180936188615,13,6,0.9456473572678948,0.4831118429706684,148.52610313926928,fd6ce378727b,5,0.6,12.95,6.0,6,1.0,1.0,0,0.1,0.0,0.6684245335508521,-521.0340807890914,0.9692810983054999,-0.019828690130723105
130,0.9500799998722048,-1.8595838252961197,-2.334742091599492,13,6,0.9544831435697962,0.48694489022797255,145.9882575974501,fd6ce378727b,7,0.4,12.75,6.15,7,1.0,1.0,0,,,,,,
131,0.9496959998712218,-1.860255144357186,-2.334036102676991,13,6,0.9562298996646552,0.47233757913329133,139.05571770117757,fd6ce378727b,6,0.4,12.65,6.0,6,1.0,1.0,0,,,,,,
132,0.9493119998702387,-1.8613301631432375,-2.334645348883389,13,6,0.9562408482057999,0.470830886653899,137.83575279027932,fd6ce378727b,10,0.45,13.05,6.15,7,1.0,1.0,0,,,,,,
133,0.9489279998692557,-1.862834188845519,-2.334034708184182,13,6,0.9579266937236912,0.47220845978158876,136.91614797597686,fd6ce378727b,8,0.25,13.4,6.15,8,1.0,1.0,0,,,,,,
134,0.9485439998682726,-1.8644524954055348,-2.3345446180340947,13,6,0.9580308673151974,0.4712984025968934,135.88861723147278,fd6ce378727b,9,0.35,13.1,6.2,7,1.0,1.0,0,0.2,0.0,0.6769335028400699,-469.2072061670673,0.9401149688871367,0.09312243747121675
135,0.9481599998672896,-1.8649325999407946,-2.3339906651417794,13,6,0.9480625171809548,0.4684401074648259,134.00342411848976,fd6ce378727b,9,0.3,13.25,6.2,8,1.0,1.0,0,,,,,,
136,0.9477759998663066,-1.866063495002906,-2.335044936746335,13,6,0.9442277518603289,0.4645920587951602,134.35807388459986,fd6ce378727b,6,0.4,12.95,6.1,7,1.0,1.0,0,,,,,,
137,0.9473919998653235,-1.8679514630859844,-2.3351787838396283,13,6,0.94876171788045,0.4662530782375858,133.8933684511786,fd6ce378727b,4,0.65,12.8,6.0,6,1.0,1.0,0,,,,,,
138,0.9470079998643405,-1.8692417275290836,-2.3349489543825803,13,6,0.9509859861929079,0.4676506785954948,133.49009642167076,fd6ce378727b,5,0.55,12.95,6.0,6,1.0,1.0,0,,,,,,
139,0.9466239998633574,-1.8708384310499768,-2.334412057659241,13,6,0.9566667030120002,0.47147231296443376,133.39390962049447,fd6ce378727b,7,0.5,13.15,6.1,7,1.0,1.0,0,0.0,0.0,0.8580567145846398,-568.108651655971,0.9280462676394811,0.10245654879550249
140,0.9462399998623744,-1.8759566813451904,-2.334485865763893,13,6,0.9601431055573862,0.47561384519258293,132.64846512624175,fd6ce378727b,6,0.5,12.85,6.05,7,1.0,1.0,0,,,,,,
141,0.9458559998613913,-1.8784854137805034,-2.333897763035845,13,6,0.9598594299403599,0.4776389592695674,131.79033057051976,fd6ce378727b,3,0.55,12.85,6.0,6,1.0,1.0,0,,,,,,
142,0.9454719998604083,-1.8810181494067457,-2.3337354650130755,13,6,0.9618716061041291,0.47718888989886027,132.3283547904479,fd6ce378727b,5,0.55,12.75,6.05,7,1.0,1.0,0,,,,,,
143,0.9450879998594253,-1.8860618664041515,-2.333065985903081,13,6,0.9716052389690704,0.4785317596634586,131.17274831611178,fd6ce378727b,4,0.5,12.7,6.0,6,1.0,1.0,0,,,,,,
144,0.9447039998584422,-1.8878702278870676,-2.3330069041130446,13,6,0.980643490170273,0.4831930186032922,131.42879920030185,fd6ce378727b,6,0.5,12.65,6.05,7,1.0,1.0,0,0.1,0.0,0.6714862382325323,-477.4860233051797,0.9076237155504155,0.18931850232653816
145,0.9443199998574592,-1.8911353883563973,-2.333133289818631,13,6,0.982407829012815,0.4861489389183166,130.84230531689815,fd6ce378727b,4,0.6,13.1,6.0,6,1.0,1.0,0,,,,,,
146,0.9439359998564761,-1.8935369976790533,-2.3330111736149255,13,6,0.9901903062856752,0.48585644704118175,131.66709184760018,fd6ce378727b,4,0.6,12.65,6.0,6,1.0,1.0,0,,,,,,
147,0.9435519998554931,-1.8943256553586083,-2.3326698057415083,13,6,0.9819591858104842,0.4763190853753258,129.26890559947486,fd6ce378727b,4,0.55,12.8,6.0,6,1.0,1.0,0,,,,,,
148,0.94316799985451,-1.8951084557699958,-2.3332135986651568,13,6,0.9836092969034077,0.47545024927521173,130.6128215975092,fd6ce378727b,5,0.55,12.75,6.0,6,1.0,1.0,0,,,,,,
149,0.942783999853527,-1.8975128696413923,-2.333400375420717,13,6,0.9848377725418609,0.47288927305289635,135.11782567496934,fd6ce378727b,4,0.5,12.5,6.0,6,1.0,1.0,0,0.0,0.0,0.88784155505884,-527.3717627439648,0.8995152928997983,0.1903895508373916
150,0.942399999852544,-1.898628029618418,-2.3340266215221854,13,6,0.9926434541169656,0.469825285296042,135.66345196166944,fd6ce378727b,3,0.65,12.65,6.0,6,1.0,1.0,0,,,,,,
151,0.9420159998515609,-1.901442457102795,-2.3333708623193536,13,6,0.9902542499154688,0.4643232102489558,133.1779328103273,fd6ce378727b,2,0.75,12.75,6.0,6,1.0,1.0,0,,,,,,
152,0.9416319998505779,-1.90273024855992,-2.334416234555414,13,6,0.9620088997472676,0.4591070345220872,142.45248717666365,fd6ce378727b,4,0.7,12.9,6.0,6,1.0,1.0,0,,,,,,
153,0.9412479998495948,-1.9036191792708559,-2.334185960740707,13,6,0.9691228429648381,0.4611834366267928,145.88655378107669,fd6ce378727b,3,0.6,12.65,6.05,7,1.0,1.0,0,,,,,,
154,0.9408639998486118,-1.9048647162283077,-2.334092342948932,13,6,0.9736157223683373,0.46018116615448257,147.89282338715148,fd6ce378727b,4,0.6,12.8,6.05,7,1.0,1.0,0,0.0,0.0,0.5672536582518461,-524.4123712715079,0.8845673257497078,0.2287250324346612
155,0.9404799998476288,-1.9060433459956085,-2.3341324059246573,13,6,0.9714282555702439,0.45749965909048623,148.15397812120833,fd6ce378727b,3,0.75,12.7,6.0,6,1.0,1.0,0,,,,,,
156,0.9400959998466457,-1.9085055212965398,-2.3344126233044125,13,6,0.9733508768752369,0.45757051764424755,147.3061145646016,fd6ce378727b,4,0.5,12.5,6.05,7,1.0,1.0,0,,,,,,
157,0.9397119998456627,-1.9100187172941554,-2.3347003671034217,13,6,0.9713738765568305,0.45501458136984024,151.93292245907324,fd6ce378727b,7,0.45,12.55,6.1,7,1.0,1.0,0,,,,,,
158,0.9393279998446796,-1.9128170622082339,-2.336062589652827,13,6,0.9763544117341726,0.45628710509608617,153.0083501335337,fd6ce378727b,3,0.55,12.55,6.0,6,1.0,1.0,0,,,,,,
159,0.9389439998436966,-1.9150797475355759,-2.3363428214503985,13,6,0.9697286015674598,0.4558651011307026,154.1703320936727,fd6ce378727b,5,0.6,13.0,6.1,7,1.0,1.0,0,0.1,0.0,0.938162382256386,-401.62127758570335,0.8633306063433379,0.2922409117782523
160,0.9385599998427137,-1.9176693366056905,-2.336487139370964,13,6,0.974619815687604,0.4600933194916257,155.5433031029293,fd6ce378727b,2,0.75,12.75,6.0,6,1.0,1.0,0,,,,,,
161,0.9381759998417306,-1.9182581648857975,-2.3366166981666234,13,6,0.9704975847148702,0.4562025901824222,154.91776965791058,fd6ce378727b,4,0.6,12.7,6.0,6,1.0,1.0,0,,,,,,
162,0.9377919998407476,-1.921934455080476,-2.3372817951726286,13,6,0.9727331076667611,0.45724644167880246,155.9364997426176,fd6ce378727b,3,0.6,12.6,6.0,6,1.0,1.0,0,,,,,,
163,0.9374079998397645,-1.923081658837196,-2.338999320176361,13,6,0.9606666696558144,0.4502197379264799,156.70041744610432,fd6ce378727b,3,0.55,12.65,6.0,6,1.0,1.0,0,,,,,,
164,0.9370239998387815,-1.9228345613902147,-2.339648711452634,13,6,0.9573737986523116,0.446117381960259,153.7792013411766,fd6ce378727b,3,0.7,12.8,6.05,7,1.0,1.0,0,0.0,0.0,0.5946882454766981,-608.8876092458627,0.8974267757157863,0.27941243045951014
165,0.9366399998377984,-1.924742606196575,-2.3404357573748826,13,6,0.961767296925572,0.4504372945483914,153.3650399137729,fd6ce378727b,3,0.6,12.7,6.05,7,1.0,1.0,0,,,,,,
166,0.9362559998368154,-1.924697512412077,-2.340197066708584,13,6,0.9638918193507181,0.45350872099826617,151.46022164154067,fd6ce378727b,3,0.7,13.0,6.0,6,1.0,1.0,0,,,,,,
167,0.9358719998358324,-1.9258617090765004,-2.340261720060347,13,6,0.9570375694793425,0.45067862463646335,152.52509267453277,fd6ce378727b,3,0.6,12.7,6.0,6,1.0,1.0,0,,,,,,
168,0.9354879998348493,-1.927810900661933,-2.340216995534509,13,6,0.9497457349667808,0.4486990845673184,153.7458259028745,fd6ce378727b,2,0.65,12.65,6.0,6,1.0,1.0,0,,,,,,
169,0.9351039998338663,-1.9301983859848382,-2.3403282600410473,13,6,0.9512807786133942,0.4525888173362916,152.88829285040367,fd6ce378727b,2,0.8,12.8,6.0,6,1.0,1.0,0,0.0,0.0,0.6275760749741496,-630.3533014539851,0.8753657919246821,0.2950916680384026
170,0.9347199998328832,-1.931962461222537,-2.3409901565357676,13,6,0.9527193630067199,0.45352809118475595,151.84045372578052,fd6ce378727b,2,0.65,12.65,6.0,6,1.0,1.0,0,,,,,,
171,0.9343359998319002,-1.9338377414629684,-2.3415435749329023,13,6,0.96467566657014,0.4625602161342723,152.21284102418028,fd6ce378727b,2,0.8,12.8,6.0,6,1.0,1.0,0,,,,,,
172,0.9339519998309171,-1.9372706302442655,-2.342055305425076,13,6,0.9613707698226382,0.4626989033753584,153.03152324500232,fd6ce378727b,3,0.5,12.6,6.05,7,1.0,1.0,0,,,,,,
173,0.9335679998299341,-1.937787202404076,-2.342854403659614,13,6,0.960179851616569,0.4588373474456493,153.5520889346036,fd6ce378727b,3,0.75,12.85,6.05,7,1.0,1.0,0,,,,,,
174,0.9331839998289511,-1.9387710023582372,-2.343118694793838,13,6,0.950113098431699,0.4567156571048476,155.95179392097796,fd6ce378727b,3,0.8,12.8,6.0,6,1.0,1.0,0,0.0,0.0,1.0860105556141928,-470.3493283759808,0.8552325802019409,0.33173176822545114
175,0.932799999827968,-1.939459189877732,-2.343967661936465,13,6,0.9520532584960347,0.45641549969887163,154.8778069355407,fd6ce378727b,6,0.55,12.65,6.05,7,1.0,1.0,0,,,,,,
176,0.932415999826985,-1.941729444699485,-2.3431271094598354,13,6,0.9614011337299683,0.46275156620523444,155.3101866804832,fd6ce378727b,2,0.85,12.85,6.0,6,1.0,1.0,0,,,,,,
177,0.9320319998260019,-1.9444907010595567,-2.3440902547646405,13,6,0.9648594054371685,0.4657093370894804,153.66550600119913,fd6ce378727b,2,0.8,12.8,6.0,6,1.0,1.0,0,,,,,,
178,0.9316479998250189,-1.946563782451103,-2.345410156457105,13,6,0.9624137239140282,0.46093163070906096,153.39127577271427,fd6ce378727b,2,0.8,12.8,6.0,6,1.0,1.0,0,,,,,,
179,0.9312639998240358,-1.949500529893711,-2.3450207382259323,13,6,0.9691660703177964,0.4626874096451534,155.31740154344547,fd6ce378727b,3,0.85,12.95,6.05,7,1.0,1.0,0,0.1,0.0,0.6232167585490271,-431.69250800351995,0.9049709221286206,0.2337795287582297
180,0.9308799998230528,-1.9535394010700684,-2.345907753617276,13,6,0.9688313652726751,0.4640354237341679,159.93747918925553,fd6ce378727b,4,0.75,13.05,6.15,7,1.0,1.0,0,,,,,,
181,0.9304959998220698,-1.9554674208584988,-2.34645546343626,13,6,0.9842713829128954,0.47012885424901363,168.20009135344438,fd6ce378727b,5,0.5,12.85,6.05,7,1.0,1.0,0,,,,,,
182,0.9301119998210867,-1.9572849008134052,-2.3472888904381417,13,6,0.9871350703255691,0.47115822474326535,165.18422346970905,fd6ce378727b,3,0.7,12.8,6.05,7,1.0,1.0,0,,,,,,
183,0.9297279998201037,-1.9601373412854437,-2.3484493504570048,13,6,0.9859693465935749,0.4714925828757715,168.73094699674616,fd6ce378727b,4,0.85,13.05,6.1,7,1.0,1.0,0,,,,,,
184,0.9293439998191206,-1.9616667197816913,-2.3489762868887283,13,6,0.988227073488894,0.4664052632541662,166.9137292609389,fd6ce378727b,2,0.65,12.65,6.0,6,1.0,1.0,0,0.3,0.0,0.6297382378466978,-353.6791894930824,0.9502875133414919,0.05662924710118012
185,0.9289599998181376,-1.9620993730889158,-2.349983970112452,13,6,0.9970346300227036,0.46810283403179587,168.34662781853487,fd6ce378727b,3,0.7,12.8,6.05,7,1.0,1.0,0,,,,,,
186,0.9285759998171546,-1.9650726119853394,-2.3498946448282627,13,6,1.0086851977260989,0.4736296859328246,167.96480436002454,fd6ce378727b,4,0.8,12.95,6.05,7,1.0,1.0,0,,,,,,
187,0.9281919998161715,-1.9681978367613726,-2.3506225366180558,13,6,1.0104568262068208,0.47437167475347103,165.20060653423783,fd6ce378727b,3,0.8,12.9,6.05,7,1.0,1.0,0,,,,,,
188,0.9278079998151885,-1.9691230848207129,-2.3504803342666736,13,6,1.0047617454710234,0.4687900154566853,160.29980975591266,fd6ce378727b,6,0.55,12.8,6.1,7,1.0,1.0,0,,,,,,
189,0.9274239998142054,-1.970823639968854,-2.350389745177067,13,6,1.0013906893781257,0.4680946564565382,160.1623421501886,fd6ce378727b,2,0.75,12.75,6.0,6,1.0,1.0,0,0.1,0.0,0.6557261454691299,-507.77113454373887,0.9597545219541493,-0.0030411538020564937
190,0.9270399998132224,-1.9732403905442297,-2.351049741831344,13,6,0.9977695250389952,0.4652064694989808,160.2019157079774,fd6ce378727b,3,0.85,12.95,6.05,7,1.0,1.0,0,,,,,,
191,0.9266559998122393,-1.9761199779407854,-2.352676143841576,13,6,0.9884268274401548,0.4668605983682526,156.9456836822114,fd6ce378727b,4,0.75,12.9,6.1,7,1.0,1.0,0,,,,,,
192,0.9262719998112563,-1.9782458710018358,-2.3534058271767684,13,6,0.9881224498180595,0.46564869323313324,156.43136858653799,fd6ce378727b,3,0.8,12.9,6.05,7,1.0,1.0,0,,,,,,
193,0.9258879998102733,-1.9795216385244874,-2.3543079161390845,13,6,0.9834654995708582,0.46490887098602346,156.83740924792423,fd6ce378727b,4,0.8,12.95,6.05,7,1.0,1.0,0,,,,,,
194,0.9255039998092902,-1.982813531175615,-2.354337216660157,13,6,0.9997796135022126,0.47494895972060797,153.0957764995271,fd6ce378727b,5,0.7,12.85,6.1,7,1.0,1.0,0,0.0,0.0,0.6032631256278659,-567.0464169281552,0.9614279701870383,-0.01205272098251034
195,0.9251199998083072,-1.9851254670977754,-2.3543905692369735,13,6,1.010295056667748,0.4715864265736844,157.92402064215318,fd6ce378727b,4,0.85,13.0,6.05,7,1.0,1.0,0,,,,,,
196,0.9247359998073241,-1.987442416649848,-2.3549005732286736,13,6,1.0122423407206667,0.47380908430184787,156.65427323750717,fd6ce378727b,2,0.75,12.75,6.0,6,1.0,1.0,0,,,,,,
197,0.9243519998063411,-1.9902785856353786,-2.3551706971606263,13,6,1.0147376615836357,0.4729534995464986,158.12827372388318,fd6ce378727b,4,0.8,13.05,6.15,7,1.0,1.0,0,,,,,,
198,0.923967999805358,-1.990926998702148,-2.3550060571643088,13,6,1.012113492577829,0.47140505804848704,153.26211853972086,fd6ce378727b,2,0.95,12.95,6.0,6,1.0,1.0,0,,,,,,
199,0.923583999804375,-1.9923160015294479,-2.3547923227306846,13,6,1.0093382327787719,0.470399735046715,149.66553961269776,fd6ce378727b,3,0.85,12.95,6.05,7,1.0,1.0,0,0.2,0.0,1.0654175292608867,-295.69410985503293,0.9714280254480677,-0.01250708357546416
200,0.923199999803392,-1.9934251064839692,-2.355613867384868,13,6,1.0108369351933264,0.4743791310413307,150.02967273377254,fd6ce378727b,3,0.85,13.05,6.1,7,1.0,1.0,0,,,,,,
201,0.9228159998024089,-1.9953438579536265,-2.3560042587852714,13,6,1.0185361058331623,0.4764377412880288,150.37390486636744,fd6ce378727b,3,0.7,13.0,6.15,7,1.0,1.0,0,,,,,,
202,0.9224319998014259,-1.9978256834463923,-2.3558701790623817,13,6,1.0184672938907422,0.4752463350698939,148.01107398286982,fd6ce378727b,2,0.95,13.05,6.05,7,1.0,1.0,0,,,,,,
203,0.9220479998004428,-2.0003610148483277,-2.356403489275228,13,6,1.026866318417127,0.47961271019590557,145.09560315805973,fd6ce378727b,5,0.75,12.9,6.1,7,1.0,1.0,0,,,,,,
204,0.9216639997994598,-2.0026583523724755,-2.3569013062549224,13,6,1.0494627021288574,0.48913458557281736,137.40515601891207,fd6ce378727b,4,0.75,13.05,6.15,7,1.0,1.0,0,0.1,0.0,0.6549718825865269,-485.3333845570977,0.9738098881200422,-0.05794150722638676
205,0.9212799997984767,-2.004557714874059,-2.3568825502669184,13,6,1.0420757756951946,0.49337291775984293,132.27627285237426,fd6ce378727b,4,0.85,13.0,6.05,7,1.0,1.0,0,,,,,,
