epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
125,0.95199999987712,-1.8657733602250417,-2.335190876694399,12,6,0.8640255749136176,0.44405592383123194,145.09151533780405,901ec8c2e00b,4,0.55,12.05,6.0,6,1.0,1.0,0,,,,,,
126,0.951615999876137,-1.8691323336456074,-2.3351979163271626,12,6,0.8671438367871537,0.4482663301603908,145.22269747137088,901ec8c2e00b,4,0.8,12.0,6.0,6,1.0,1.0,0,,,,,,
127,0.9512319998751539,-1.8720677533514107,-2.335463397302258,11,6,0.8168457952954924,0.45622452499941435,142.25980474962424,61fbb7281e51,3,0.55,12.25,6.0,6,1.0,1.0,0,,,,,,
128,0.9508479998741709,-1.8757976449205156,-2.3357605672807433,12,6,0.8691371463609903,0.4535735865481364,140.91195097642574,901ec8c2e00b,5,0.6,12.3,6.05,7,1.0,1.0,0,,,,,,
129,0.9504639998731879,-1.876438872838577,-2.3369145056017255,12,6,0.8734650152213755,0.4537287081477619,141.3332005702631,901ec8c2e00b,5,0.65,12.1,6.0,6,1.0,1.0,0,0.4,0.0,0.6009396686394396,-275.51560291851666,0.9942514834063563,-0.12717829445892626
130,0.9500799998722048,-1.8781444279150121,-2.337521690360267,12,6,0.8728298628251723,0.450164916092819,138.67659084296943,901ec8c2e00b,8,0.3,12.15,6.1,7,1.0,1.0,0,,,,,,
131,0.9496959998712218,-1.8811366052562792,-2.3389435031039247,11,6,0.8369866246496555,0.46651076656058355,137.82750321795945,61fbb7281e51,5,0.45,12.4,6.0,6,1.0,1.0,0,,,,,,
132,0.9493119998702387,-1.884031149038679,-2.3391583829097287,11,6,0.8311651134649668,0.46334534717993014,135.3571047701806,61fbb7281e51,4,0.65,12.0,6.0,6,1.0,1.0,0,,,,,,
133,0.9489279998692557,-1.8866038244052623,-2.340053070928125,11,6,0.830530026233258,0.462278061041853,135.62576325914446,61fbb7281e51,4,0.7,12.3,6.1,7,1.0,1.0,0,,,,,,
134,0.9485439998682726,-1.887284983854547,-2.3400977344957843,12,6,0.8729817234008755,0.45183600395470286,136.52466694006327,901ec8c2e00b,5,0.8,12.05,6.0,6,1.0,1.0,0,0.6,0.0,0.6018246106334414,-85.43973849599868,0.9931095572804968,-0.14768557866983686
135,0.9481599998672896,-1.8904569292222646,-2.340376407377247,12,6,0.8715234471702062,0.4570505678289272,135.50681900888094,901ec8c2e00b,5,0.6,12.25,6.1,7,1.0,1.0,0,,,,,,
136,0.9477759998663066,-1.891842067177228,-2.340553203460989,12,6,0.8758770478075792,0.46228279666430205,134.4322758448026,901ec8c2e00b,5,0.55,12.2,5.9,6,1.0,1.0,0,,,,,,
137,0.9473919998653235,-1.8938698601110302,-2.3406336216199324,11,6,0.8284901626790874,0.4705952897112363,135.80988168765003,61fbb7281e51,7,0.45,12.8,6.1,7,1.0,1.0,0,,,,,,
138,0.9470079998643405,-1.895673201591023,-2.34084653134923,11,6,0.8236370733381974,0.4675013682122369,132.87663789341772,61fbb7281e51,5,0.65,12.1,5.9,6,1.0,1.0,0,,,,,,
139,0.9466239998633574,-1.899095266587346,-2.341254833235498,11,6,0.8404290551340907,0.4655884719650662,123.91536815171399,61fbb7281e51,6,0.7,12.35,6.05,7,1.0,1.0,0,0.9,0.0,0.5796842434905984,211.0036313757624,0.9940506396761682,-0.1922179606699857
140,0.9462399998623744,-1.900779154854335,-2.34154086195328,11,6,0.8346682221240679,0.4629548572742735,127.80830560105221,61fbb7281e51,4,0.7,12.35,6.0,6,1.0,1.0,0,,,,,,
141,0.9458559998613913,-1.9043504700216258,-2.342272175728611,11,6,0.8487750633450823,0.48027119796150136,126.05050566344185,61fbb7281e51,3,0.65,12.25,6.0,6,1.0,1.0,0,,,,,,
142,0.9454719998604083,-1.905957348145931,-2.342112970197198,11,6,0.8475595658459851,0.4837071676017809,125.03924745015365,61fbb7281e51,5,0.75,12.2,6.0,6,1.0,1.0,0,,,,,,
143,0.9450879998594253,-1.90922427245736,-2.3427708552131676,11,6,0.8471125613247112,0.4842026172505235,123.89546400040422,61fbb7281e51,2,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
144,0.9447039998584422,-1.9114238770310519,-2.3435312074576085,11,6,0.8461182482847276,0.4872391958277761,124.76360360676857,61fbb7281e51,4,0.75,12.25,6.1,7,1.0,1.0,0,0.8,0.0,0.5973715676552528,107.59739616611164,0.9943752118760935,-0.1340050507386855
145,0.9443199998574592,-1.9127528429622767,-2.3431930016113824,12,6,0.8907614658526691,0.47949889342202323,128.63735271277912,901ec8c2e00b,5,0.45,12.5,6.05,7,1.0,1.0,0,,,,,,
146,0.9439359998564761,-1.914382984970206,-2.3431195449898516,12,6,0.8817515880492841,0.4750807261458662,130.86632114240777,901ec8c2e00b,3,0.8,12.1,6.0,6,1.0,1.0,0,,,,,,
147,0.9435519998554931,-1.9163129651178437,-2.343477483779487,12,6,0.8784863313728609,0.4718437833445233,131.80501536196465,901ec8c2e00b,5,0.8,12.05,6.0,6,1.0,1.0,0,,,,,,
148,0.94316799985451,-1.9170195303212367,-2.3434327121237617,12,6,0.8880651807309878,0.4722079345092125,133.52987144460684,901ec8c2e00b,4,0.7,12.05,6.0,6,1.0,1.0,0,,,,,,
149,0.942783999853527,-1.919526950501475,-2.343382516944979,12,6,0.8902272019812764,0.4745089806650352,135.77649160351547,901ec8c2e00b,6,0.75,12.1,6.0,6,1.0,1.0,0,1.0,0.0,0.6279741694641345,281.5095009493463,0.9939107237414258,-0.019864052095960046
150,0.942399999852544,-1.9221652678560135,-2.344524687767377,12,6,0.8880174286721972,0.4720782623436742,138.66202848926864,901ec8c2e00b,2,0.95,11.95,6.0,6,1.0,1.0,0,,,,,,
151,0.9420159998515609,-1.925576914713452,-2.34495135121782,12,6,0.892012077565075,0.47342465130627526,136.86932716945523,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
152,0.9416319998505779,-1.927767693090266,-2.3455280514526233,12,6,0.9000397488439547,0.47748560777474724,138.37994098604716,901ec8c2e00b,3,0.75,11.95,6.0,6,1.0,1.0,0,,,,,,
153,0.9412479998495948,-1.9304240467354454,-2.346206816421864,12,6,0.903499237107783,0.4781678568897434,139.48549617181064,901ec8c2e00b,5,0.45,12.35,6.05,7,1.0,1.0,0,,,,,,
154,0.9408639998486118,-1.9321928074508945,-2.3462828308646797,12,6,0.902290943676982,0.47926773893174546,138.29314650839635,901ec8c2e00b,2,0.85,12.15,6.0,6,1.0,1.0,0,1.0,0.0,0.6030650073147535,346.7878876363013,0.9903348307219901,-0.035498746111069866
155,0.9404799998476288,-1.9361825010527416,-2.346418548961306,12,6,0.9027668311933469,0.4828211096988982,140.14962343060384,901ec8c2e00b,3,0.9,12.1,6.05,7,1.0,1.0,0,,,,,,
156,0.9400959998466457,-1.9370542510142341,-2.345826878635143,12,6,0.9031826168755778,0.48276558163256006,136.9536799440186,901ec8c2e00b,4,0.8,12.0,6.05,7,1.0,1.0,0,,,,,,
157,0.9397119998456627,-1.9381058502020165,-2.345893124688357,12,6,0.9069754822315718,0.48170383266796474,138.2824522019683,901ec8c2e00b,3,0.9,12.0,6.0,6,1.0,1.0,0,,,,,,
158,0.9393279998446796,-1.9407818930397747,-2.3463234198424643,12,6,0.9054389739901719,0.47731479090517953,142.47177998426045,901ec8c2e00b,3,0.9,12.0,6.0,6,1.0,1.0,0,,,,,,
159,0.9389439998436966,-1.9449767205885058,-2.346051751196346,12,6,0.9075597945129291,0.4789771610648888,144.50505173451185,901ec8c2e00b,5,0.65,12.3,6.05,7,1.0,1.0,0,0.2,0.0,0.5608100836560683,-423.9558900068538,0.988742289401725,0.1743762862097053
160,0.9385599998427137,-1.948736618800168,-2.3460416419708365,12,6,0.9180212883334781,0.48183189850890623,147.30556633842187,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
161,0.9381759998417306,-1.951087646229148,-2.3469262738704897,12,6,0.921017867991597,0.48282529508703553,147.4382380327822,901ec8c2e00b,2,0.95,12.1,6.0,6,1.0,1.0,0,,,,,,
162,0.9377919998407476,-1.9526203303240004,-2.346855177324973,12,6,0.9201634536531271,0.4832832764513189,146.52854814408013,901ec8c2e00b,3,0.9,12.0,6.0,6,1.0,1.0,0,,,,,,
163,0.9374079998397645,-1.9535907046435,-2.347357896840619,12,6,0.9258847889201693,0.48412886266890925,144.7147000137738,901ec8c2e00b,3,0.75,12.15,6.0,6,1.0,1.0,0,,,,,,
164,0.9370239998387815,-1.956472020043487,-2.3477949008276053,12,6,0.9325591254646599,0.4905341678801484,142.0329243100634,901ec8c2e00b,2,0.95,12.05,6.05,7,1.0,1.0,0,0.6,0.0,0.6039744620174134,-92.48620928579464,0.9469449447250199,0.22950295235474164
165,0.9366399998377984,-1.9588217689250316,-2.3470248861789105,12,6,0.9472107182229001,0.4955476215314905,141.932597986077,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
166,0.9362559998368154,-1.9595033117763379,-2.347176988793418,12,6,0.949141006661826,0.4976093634687963,143.70137016860306,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
167,0.9358719998358324,-1.9604343721610376,-2.3477476839490437,12,6,0.9488923354733917,0.4977252915507004,143.1321597819019,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
168,0.9354879998348493,-1.9621966582754171,-2.3475037590343995,12,6,0.9560727434996349,0.5006369512818358,143.44762587749457,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
169,0.9351039998338663,-1.9652413393761186,-2.3469885495761527,12,6,0.9631735432454424,0.5022312313577773,143.61325784127632,901ec8c2e00b,3,0.75,12.25,6.0,6,1.0,1.0,0,0.0,0.0,0.6245507602634413,-611.4886007815578,0.9533429389506018,0.1095803799980017
170,0.9347199998328832,-1.967456647852806,-2.3467213175570176,12,6,0.9652222252915729,0.5006376839035416,142.21142613713062,901ec8c2e00b,3,0.55,12.4,6.0,6,1.0,1.0,0,,,,,,
171,0.9343359998319002,-1.9709832151233992,-2.3463403583755533,12,6,0.9623567687288931,0.5015533869418041,140.7250895464555,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
172,0.9339519998309171,-1.9716185487650348,-2.3467095729553087,12,6,0.9636443688622297,0.5058171658671363,137.25403804867383,901ec8c2e00b,3,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
173,0.9335679998299341,-1.9712497182100697,-2.3470449100766766,12,6,0.9544231021672096,0.5007209675459778,138.69760750163434,901ec8c2e00b,3,0.8,12.2,6.05,7,1.0,1.0,0,,,,,,
174,0.9331839998289511,-1.9748745063632558,-2.347749400439193,12,6,0.9759921954734202,0.5094574637849986,142.0733244904984,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,0.1,0.0,0.6370611597644262,-490.23739004252576,0.9490370323072721,0.023168726641489442
175,0.932799999827968,-1.9775009265348027,-2.3483930603660945,12,6,0.9749654701641339,0.5123943237290858,141.36709493519143,901ec8c2e00b,3,0.8,12.2,6.0,6,1.0,1.0,0,,,,,,
176,0.932415999826985,-1.9794570735138248,-2.3490115008511565,12,6,0.9859309074576929,0.527314876336126,139.3544642357549,901ec8c2e00b,3,0.8,12.2,6.0,6,1.0,1.0,0,,,,,,
177,0.9320319998260019,-1.982823335294856,-2.349475883907171,12,6,0.9945803829708613,0.5300883228411594,142.17146852482443,901ec8c2e00b,3,0.8,12.2,6.0,6,1.0,1.0,0,,,,,,
178,0.9316479998250189,-1.9840835285040095,-2.3502625274600786,12,6,1.0000670740783448,0.5323195520055697,143.48996081955798,901ec8c2e00b,3,0.75,12.25,6.0,6,1.0,1.0,0,,,,,,
179,0.9312639998240358,-1.9860167261046007,-2.351131096190938,12,6,1.0110595091208063,0.5369387445005199,141.62747133318624,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,0.3,0.1,1.1214742353419291,-31.604974756084125,0.6926251073059705,0.6183689311831775
180,0.9308799998230528,-1.9908587230226986,-2.3517767512219647,12,6,1.0035133992459229,0.5353120912059937,143.03288364179735,901ec8c2e00b,3,0.75,12.25,6.0,6,1.0,1.0,0,,,,,,
181,0.9304959998220698,-1.991244280162185,-2.3517564761358543,12,6,1.021536307902339,0.542242948387894,145.4137399524541,901ec8c2e00b,6,0.65,12.25,6.05,7,1.0,1.0,0,,,,,,
182,0.9301119998210867,-1.991409891713993,-2.3526763447145203,12,6,1.0174970035609991,0.5405070341676625,146.04701307428408,901ec8c2e00b,3,0.75,12.25,6.0,6,1.0,1.0,0,,,,,,
183,0.9297279998201037,-1.993198381876791,-2.3532084300321667,12,6,1.0060815517911852,0.5339118453377626,146.06886129647788,901ec8c2e00b,3,0.85,12.15,6.0,6,1.0,1.0,0,,,,,,
184,0.9293439998191206,-1.994530370942208,-2.3531531660223424,12,6,0.9980749763378167,0.5280827742055135,143.82365733870338,901ec8c2e00b,4,0.75,12.15,6.0,6,1.0,1.0,0,0.5,0.0,0.6700960149567541,-101.83976459155102,0.705022843542758,0.6002452973265389
185,0.9289599998181376,-1.9963698144740125,-2.353757210166242,12,6,0.9957043585720674,0.519138471472273,143.62648386879536,901ec8c2e00b,3,0.65,12.35,6.0,6,1.0,1.0,0,,,,,,
186,0.9285759998171546,-1.9969221867050373,-2.354073447204968,12,6,1.0035209673384105,0.5251967179106193,149.19092402605472,901ec8c2e00b,3,0.85,12.15,6.0,6,1.0,1.0,0,,,,,,
187,0.9281919998161715,-1.9963810581510608,-2.354659096970529,12,6,1.0065294704434793,0.5173986928857991,140.68731804524205,901ec8c2e00b,3,0.8,12.2,6.0,6,1.0,1.0,0,,,,,,
188,0.9278079998151885,-1.9966550153473126,-2.35509984747413,12,6,1.0136442053104864,0.5165105353172806,140.47934534296817,901ec8c2e00b,3,0.9,12.1,6.05,7,1.0,1.0,0,,,,,,
189,0.9274239998142054,-1.998400918572322,-2.3554632585999635,12,6,1.012066586716833,0.5190833048856203,140.46940414634068,901ec8c2e00b,4,0.85,12.05,6.0,6,1.0,1.0,0,0.3,0.0,0.638019337972515,-349.978386812389,0.722970466612502,0.6111802104769454
190,0.9270399998132224,-2.0011607985335185,-2.355561098062417,12,6,1.0127893710527467,0.5192521365878882,140.18203382747387,901ec8c2e00b,4,0.8,12.2,6.05,7,1.0,1.0,0,,,,,,
191,0.9266559998122393,-2.002195488471231,-2.3558567429100505,12,6,1.0218198150861586,0.5245524570927148,139.90836084867348,901ec8c2e00b,3,0.85,12.15,6.0,6,1.0,1.0,0,,,,,,
192,0.9262719998112563,-2.0047933260151116,-2.3559111158081154,12,6,1.026467299886094,0.5240848787859235,136.71761246417844,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
193,0.9258879998102733,-2.007880811816654,-2.3563435301378264,12,6,1.0347278619135474,0.5272761265950796,137.61511071404945,901ec8c2e00b,4,0.7,12.35,6.1,7,1.0,1.0,0,,,,,,
194,0.9255039998092902,-2.010968087319306,-2.3563823599504587,12,6,1.0404126774763771,0.5255636005065871,138.57929776206979,901ec8c2e00b,3,0.9,12.05,6.1,8,1.0,1.0,0,0.1,0.0,0.6543731711542208,-515.444042892567,0.735652602749153,0.6042076529010214
195,0.9251199998083072,-2.0127925385407752,-2.356480254330241,12,6,1.0494013554147912,0.529945331201536,143.8590807421425,901ec8c2e00b,3,0.7,12.3,6.0,6,1.0,1.0,0,,,,,,
196,0.9247359998073241,-2.0137403945119123,-2.35638901729635,12,6,1.0495815333222325,0.5337252747090052,145.45269584462807,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
197,0.9243519998063411,-2.0165989242388416,-2.3565195762449185,12,6,1.0487832302090465,0.5403950397523766,143.24169433150158,901ec8c2e00b,4,0.8,12.2,6.05,7,1.0,1.0,0,,,,,,
198,0.923967999805358,-2.018130984987437,-2.356686162042647,12,6,1.0602575539433705,0.54091941673522,142.93582756898928,901ec8c2e00b,2,0.7,12.3,6.0,6,1.0,1.0,0,,,,,,
199,0.923583999804375,-2.019298758202914,-2.35646866991424,12,6,1.0579500962024206,0.5556631975013914,145.50498126791516,901ec8c2e00b,2,0.8,12.2,6.0,6,1.0,1.0,0,0.2,0.0,0.7019577343547727,-415.75564427782035,0.7421885796987029,0.6096089702199702
200,0.923199999803392,-2.0194637770520516,-2.3563861811479425,12,6,1.0604898019235163,0.5617145394954405,141.31145514636418,901ec8c2e00b,2,0.85,12.15,6.0,6,1.0,1.0,0,,,,,,
201,0.9228159998024089,-2.02128728908728,-2.3559782334965655,12,6,1.0567282410336447,0.5585527042523359,137.32954472316746,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
202,0.9224319998014259,-2.022602561547228,-2.3560637981660135,12,6,1.0631492042835233,0.5590546705786664,138.3266868098116,901ec8c2e00b,2,0.95,11.95,6.0,6,1.0,1.0,0,,,,,,
203,0.9220479998004428,-2.0246795265875237,-2.3563272806612297,12,6,1.067724765956118,0.557961652594972,139.23384575678136,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
204,0.9216639997994598,-2.0285316543395533,-2.357079028328498,12,6,1.075270283819342,0.5595181839669306,139.70011865000018,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,0.5,0.0,0.6597514735735673,-180.53784384005672,0.9859752976331968,0.006099134061391538
205,0.9212799997984767,-2.0305276070581786,-2.357479251042818,12,6,1.0216035902994487,0.5491732521664535,136.64260342813787,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
206,0.9208959997974938,-2.031711073841638,-2.357924011008793,12,6,1.0246411930292005,0.5470216704862058,135.4105608666394,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
207,0.9205119997965108,-2.033371980234342,-2.3579089192236524,12,6,1.0233528140414843,0.5425488949317373,135.64584495321205,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
208,0.9201279997955277,-2.03516197661388,-2.357995163240736,12,6,1.0267474395320761,0.5432994968684314,135.39022948632035,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
209,0.9197439997945447,-2.0375143157711477,-2.3580550923752477,12,6,1.027674878885814,0.5332845312456788,135.35863934764043,901ec8c2e00b,2,0.85,12.15,6.0,6,1.0,1.0,0,0.2,0.0,0.6544431916786336,-409.4714658922809,0.9857449685171366,0.017521765892931498
210,0.9193599997935616,-2.039716619219039,-2.3578889496335904,12,6,1.0275518444200056,0.5325987321108596,135.97661773798853,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
211,0.9189759997925786,-2.0400784559951246,-2.358698716349733,12,6,1.0247558750250882,0.5307983940770331,135.43045256650544,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
212,0.9185919997915956,-2.041170718176731,-2.3586505276912435,12,6,1.0268824582413933,0.5340774867720515,134.7752636296434,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
213,0.9182079997906125,-2.0445125713819605,-2.3590091013808663,12,6,1.0272349702861259,0.5229107583758327,136.93212871280994,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
214,0.9178239997896295,-2.0468524573732108,-2.358873074340743,12,6,1.0262048186138897,0.5324922474315934,139.1774035252486,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,0.4,0.0,0.7155334848045537,-205.80285622142182,0.9840928107120146,0.032933812627696755
215,0.9174399997886464,-2.0478659035807416,-2.3595978939497364,12,6,1.022242837842979,0.5296816889477943,137.87202243678504,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
216,0.9170559997876634,-2.0489639601608602,-2.3599373422340983,12,6,1.0213271618631843,0.5260542351709812,138.58588150788768,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
217,0.9166719997866803,-2.0505212783549083,-2.3602607824716375,12,6,1.0186296452522048,0.5272597289081028,138.4501965774236,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
218,0.9162879997856973,-2.0514032415271135,-2.3603350945165915,12,6,1.0200437873480066,0.5303463881501084,139.48489931167458,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
219,0.9159039997847143,-2.0528606145598727,-2.3604888772393013,12,6,1.0155171425455376,0.5280485935647398,138.68930217611242,901ec8c2e00b,2,0.8,12.2,6.0,6,1.0,1.0,0,0.6,0.0,0.7093050496494172,13.193954135485274,0.9830924534076968,0.00269485211799174
220,0.9155199997837312,-2.054959031292519,-2.3595861755262,12,6,1.0048286151754096,0.5250421699418598,133.14132588430394,901ec8c2e00b,3,0.9,12.1,6.05,7,1.0,1.0,0,,,,,,
221,0.9151359997827482,-2.0573051422377655,-2.35947511352984,12,6,1.0048080175556788,0.526493661054989,134.022133718616,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
222,0.9147519997817651,-2.060486697556367,-2.359755376955389,12,6,0.9996686250433211,0.5279471892858627,134.22081056271858,901ec8c2e00b,3,0.9,12.1,6.05,7,1.0,1.0,0,,,,,,
223,0.9143679997807821,-2.0633021025869205,-2.3599346115799946,12,6,0.9982744666019053,0.5217812423447517,135.63722905708278,901ec8c2e00b,3,0.85,12.15,6.05,7,1.0,1.0,0,,,,,,
224,0.913983999779799,-2.0650136617114314,-2.359786036141326,12,6,0.9973655895853818,0.5217115247001346,135.08927761369873,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.2,0.0,0.6931623551395831,-359.6243307490895,0.9810124921392718,-0.057746655965691826
225,0.913599999778816,-2.0664119828453598,-2.3595886671754847,12,6,0.9945450089337715,0.5156456715909727,134.79373601335965,901ec8c2e00b,2,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
226,0.913215999777833,-2.067501591112748,-2.3601290896688396,12,6,0.9974534949395711,0.515019367910614,132.49200100521333,901ec8c2e00b,4,0.85,12.2,6.15,8,1.0,1.0,0,,,,,,
227,0.9128319997768499,-2.066957246299147,-2.3603819912804944,12,6,0.9911243401426032,0.5141183100920201,135.22274767506818,901ec8c2e00b,2,0.9,12.1,6.05,7,1.0,1.0,0,,,,,,
228,0.9124479997758669,-2.0678919849132553,-2.36111495883667,12,6,0.9929843134255736,0.5159011130973907,135.8542793678005,901ec8c2e00b,2,0.95,12.05,6.05,7,1.0,1.0,0,,,,,,
229,0.9120639997748838,-2.070550811394722,-2.3618888835212926,12,6,1.0023218920717571,0.5196017429318963,134.70644167540036,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.2,0.0,0.7286733494854492,-372.0176831137175,0.9858774963929459,0.007592781729442947
230,0.9116799997739008,-2.070249192527785,-2.362096325825568,12,6,1.029205026651492,0.526164277088668,138.76096022395464,901ec8c2e00b,2,0.9,12.1,6.05,7,1.0,1.0,0,,,,,,
231,0.9112959997729178,-2.0713675563307135,-2.3620296182599465,12,6,1.0255405089582292,0.5128547404381529,141.5183956890858,901ec8c2e00b,3,0.85,12.15,6.05,7,1.0,1.0,0,,,,,,
232,0.9109119997719347,-2.0690494447725434,-2.3617126213579946,12,6,0.997021056801412,0.518392841131083,148.76870274434364,901ec8c2e00b,3,0.9,12.1,6.0,6,1.0,1.0,0,,,,,,
233,0.9105279997709517,-2.0714277040811298,-2.3618419751485837,12,6,1.000829609100473,0.5225613647968189,147.98213967546076,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
234,0.9101439997699686,-2.0726426808387006,-2.36247220644897,12,6,1.0001410049444281,0.5231826566668837,147.28440703443422,901ec8c2e00b,3,0.9,12.1,6.0,6,1.0,1.0,0,0.7,0.0,0.6639283532308456,66.75979433151257,0.9850811037420646,-0.05871781855293182
235,0.9097599997689856,-2.0739474941509037,-2.3630504141385393,12,6,1.0061329922503863,0.5232694338732302,144.84386527267978,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
236,0.9093759997680025,-2.073485634322875,-2.362810116517236,12,6,1.0203316968662552,0.5263280845498691,146.30893607132094,901ec8c2e00b,2,0.95,12.05,6.05,7,1.0,1.0,0,,,,,,
237,0.9089919997670195,-2.0759430869919386,-2.3635162740227122,12,6,1.011618372374127,0.5261959143942625,144.25934548774916,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
238,0.9086079997660365,-2.0783317337539797,-2.3647935255868036,12,6,1.0003875199976162,0.5260858036031757,145.91216209915618,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
239,0.9082239997650534,-2.0836280273225958,-2.3648720446044846,12,6,1.0013925129950658,0.5261114554135833,145.2243067312987,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,0.5,0.0,0.7556896587052893,-175.07190676552426,0.9370083009959288,-0.07888185498571203
240,0.9078399997640704,-2.0844106586931606,-2.3649640552277185,12,6,1.0020953918811604,0.523287674719755,142.89774362576264,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
241,0.9074559997630873,-2.085809164247053,-2.365026850793818,12,6,1.0039210754604926,0.5220277902757733,148.35779133490308,901ec8c2e00b,3,0.9,12.15,6.15,8,1.0,1.0,0,,,,,,
242,0.9070719997621043,-2.0880546403838998,-2.3653794238673735,12,6,1.0121606943132184,0.5211942939457377,144.20636316637956,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
243,0.9066879997611212,-2.0905614474890815,-2.3659033386423167,12,6,1.0166399202622827,0.5233043744682105,148.2384834342773,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
244,0.9063039997601382,-2.0909632449483637,-2.3659785320458506,12,6,1.0077597721949219,0.5188353646434088,143.05771441110824,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.8,0.0,0.6810472103589852,37.99081511349507,0.8873853786089778,-0.1623997344935364
245,0.9059199997591552,-2.0923950631006174,-2.3659793272060803,12,6,1.0037378054619481,0.5155409062353162,150.0734295889753,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
246,0.9055359997581721,-2.0952542582078046,-2.366305155258203,12,6,1.0082975917404384,0.5237544309294249,156.10971890295147,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
247,0.9051519997571891,-2.0966881780439306,-2.366540067827824,12,6,0.999147024628521,0.517551282613968,148.3583922773573,901ec8c2e00b,2,0.9,12.1,6.1,7,1.0,1.0,0,,,,,,
248,0.904767999756206,-2.098335299468247,-2.3664878114170222,12,6,0.9984054624345777,0.5172084995999148,145.21864438166887,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
249,0.904383999755223,-2.100618457099431,-2.3659546208409106,12,6,0.9931015516229433,0.5167948320330809,140.33350839077937,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.4,0.0,0.8337563412761189,-168.3544930642085,0.88857420481469,-0.11072026244675805
250,0.90399999975424,-2.104390937891243,-2.3663404625100246,12,6,0.9886558945916314,0.5184214008321976,142.8111546633103,901ec8c2e00b,2,0.95,12.05,6.0,6,1.0,1.0,0,,,,,,
