epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
34,0.9869439999665767,-1.6196074197886225,-2.312405153544092,15,7,0.9676312940746642,0.36482340803296165,158.34788491211302,7ddc809e38a4,20,0.05,14.8,7.05,8,1.0,1.0,0,0.3,0.0,0.32122480935153985,-428.3009403702814,0.973915772459889,0.0985551604219989
35,0.9865599999655936,-1.622487634488247,-2.3130807903094315,15,7,0.9723862251127581,0.3665070038513569,158.92852412542496,7ddc809e38a4,19,0.1,14.95,7.1,9,1.0,1.0,0,,,,,,
36,0.9861759999646106,-1.624416703161432,-2.3132646916173023,15,7,0.9695144911510543,0.36528702429199944,158.12149211190396,7ddc809e38a4,17,0.1,14.6,6.7,8,1.0,1.0,0,,,,,,
37,0.9857919999636275,-1.6270217228212243,-2.3140704627439703,13,7,0.8851675554980505,0.37243418858617666,158.3499312448867,45610a4cccd4,20,0.05,15.05,7.0,9,1.0,1.0,0,,,,,,
38,0.9854079999626445,-1.629095218971407,-2.3141065316713316,14,7,0.929828187136669,0.36854706839844964,158.75191558666168,82d18f2671ec,18,0.1,14.85,6.85,10,1.0,1.0,0,,,,,,
39,0.9850239999616615,-1.6327861778958181,-2.3141125552136934,15,7,0.9831227454986537,0.3686543466149376,158.38429903837545,7ddc809e38a4,19,0.1,14.7,6.75,8,1.0,1.0,0,0.5,0.0,0.366087431798502,-211.34622446557518,0.9858641685499612,0.3677342158194718
40,0.9846399999606784,-1.6362875399388617,-2.314082367318249,15,7,0.9902935147293173,0.37496617918759395,158.4314744924009,7ddc809e38a4,19,0.1,15.05,6.9,9,1.0,1.0,0,,,,,,
41,0.9842559999596954,-1.639969062124951,-2.3146219160919457,15,7,0.9913179151855758,0.3740564237098366,159.1391020436206,7ddc809e38a4,18,0.15,15.5,7.0,8,1.0,1.0,0,,,,,,
42,0.9838719999587123,-1.6434632554282729,-2.314716348594312,15,7,0.9889099481215444,0.37396208503248846,160.1327497999791,7ddc809e38a4,13,0.2,14.75,6.55,8,1.0,1.0,0,,,,,,
43,0.9834879999577293,-1.6469108118979812,-2.3153795765342213,14,7,0.9406133310758027,0.3748252042181092,161.08257431893568,82d18f2671ec,17,0.1,14.55,6.55,8,1.0,1.0,0,,,,,,
44,0.9831039999567462,-1.6508441796809654,-2.3157480161837496,14,7,0.9437129222150296,0.3769819868834044,160.774725404928,82d18f2671ec,18,0.1,14.4,6.55,8,1.0,1.0,0,0.2,0.0,0.5615325554754659,-441.139038385651,0.9639279809592675,0.20339141686952833
45,0.9827199999557632,-1.6536123653465677,-2.3156732724722775,14,7,0.9439438616787232,0.37756058302003254,161.91298355109348,82d18f2671ec,17,0.1,14.45,6.4,8,1.0,1.0,0,,,,,,
46,0.9823359999547802,-1.6558425783524704,-2.3162121935305335,13,7,0.9033501149160793,0.38414277457957985,163.27199821000494,45610a4cccd4,17,0.1,14.6,6.65,8,1.0,1.0,0,,,,,,
47,0.9819519999537971,-1.6620178192976436,-2.316764674795641,13,7,0.9063351461800311,0.3858652796316697,164.0299157444033,45610a4cccd4,15,0.2,14.55,6.4,8,1.0,1.0,0,,,,,,
48,0.9815679999528141,-1.663962226126254,-2.317784156680049,13,7,0.9027042354781958,0.3845870830561877,163.24714352139017,45610a4cccd4,18,0.1,14.35,6.8,8,1.0,1.0,0,,,,,,
49,0.981183999951831,-1.666098961728744,-2.3180194314916314,14,7,0.9426534332060659,0.37753789575872015,162.46062726129077,82d18f2671ec,15,0.15,14.6,6.75,8,1.0,1.0,0,0.3,0.0,0.4633168311325204,-388.87233610356924,0.9686496654861187,0.08751672906947204
50,0.980799999950848,-1.669274436109861,-2.3183762736489233,13,7,0.903111022466204,0.38342882055752653,164.03125404325093,45610a4cccd4,13,0.25,14.55,6.55,8,1.0,1.0,0,,,,,,
51,0.980415999949865,-1.6710721217643798,-2.3186036236092833,13,7,0.8997005196806438,0.3817200330635317,165.10151162720044,45610a4cccd4,14,0.3,14.7,6.75,9,1.0,1.0,0,,,,,,
52,0.9800319999488819,-1.6741578458959712,-2.3185870415940637,13,7,0.9010051550529163,0.38239916524863343,163.48836171453067,45610a4cccd4,19,0.1,14.45,6.8,9,1.0,1.0,0,,,,,,
53,0.9796479999478989,-1.677498406287297,-2.3186042143045404,14,7,0.9489935446527256,0.37904029633284686,164.77278397011963,82d18f2671ec,15,0.15,14.35,6.35,7,1.0,1.0,0,,,,,,
