epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
18,0.9930879999823052,-1.5640689417524387,-2.3079438342277103,20,9,1.1499020379964064,0.34652132386716944,149.7621532187334,3678d91446f8,20,0.05,18.25,8.6,12,1.0,1.0,0,,,,,,
19,0.9927039999813222,-1.5684031824504534,-2.3080056014360504,21,9,1.1878120081199175,0.3425056622690375,149.90939933463275,0e44e01d7001,20,0.05,18.75,8.55,10,1.0,1.0,0,0.0,0.0,0.1369004429055172,-643.1673085206778,,-0.017894003822993762
20,0.9923199999803392,-1.571081751921398,-2.3066624003670655,20,9,1.1557611437540145,0.3479213388478899,149.7407033482039,3678d91446f8,20,0.05,18.9,8.65,11,1.0,1.0,0,,,,,,
21,0.9919359999793561,-1.572915863577113,-2.3070922350465946,20,9,1.1572684078108542,0.3478993926389875,150.06323094231612,3678d91446f8,20,0.05,18.3,8.55,11,1.0,1.0,0,,,,,,
22,0.9915519999783731,-1.5772059288101048,-2.306894764060074,21,9,1.1935461278622979,0.3458293400472017,150.2094869527327,88c7cabc6bd0,20,0.05,18.4,8.1,10,1.0,1.0,0,,,,,,
23,0.9911679999773901,-1.5810494136178135,-2.3077924908601175,21,9,1.1973438944417791,0.3461147972478831,151.2540941088966,88c7cabc6bd0,20,0.05,18.35,7.95,10,1.0,1.0,0,,,,,,
24,0.9907839999764071,-1.583161040693705,-2.307457679094651,21,9,1.1963922577316883,0.34583336712022583,151.7941436982379,88c7cabc6bd0,20,0.05,18.6,8.2,11,1.0,1.0,0,0.0,0.0,0.15349139726637037,-633.5257632644762,,-0.10043439593815037
25,0.990399999975424,-1.5862511526485599,-2.308079262315176,21,9,1.1937136984763754,0.34392755875992864,151.14383784194146,88c7cabc6bd0,20,0.05,18.15,8.3,11,1.0,1.0,0,,,,,,
26,0.990015999974441,-1.590710727733694,-2.307702346545187,21,9,1.1932706763629386,0.34436598071388247,151.31549084395124,88c7cabc6bd0,20,0.05,18.35,8.45,12,1.0,1.0,0,,,,,,
27,0.989631999973458,-1.5936186495259368,-2.307742176239904,21,9,1.1976558743902384,0.34413379402862737,151.80887754477266,88c7cabc6bd0,20,0.05,18.2,7.9,10,1.0,1.0,0,,,,,,
28,0.9892479999724749,-1.5977128627121029,-2.30917134778755,21,9,1.1979423235786486,0.3447791330584966,152.94461492246316,88c7cabc6bd0,20,0.05,18.55,7.9,11,1.0,1.0,0,,,,,,
29,0.9888639999714919,-1.5990336407279808,-2.3093622709487223,20,8,1.1597241034945303,0.346687090929511,154.07688690925113,ba6e993ebb81,20,0.05,17.45,7.75,10,1.0,1.0,0,0.0,0.0,0.14292491098095392,-641.4943266707476,,-0.07145063623692652
30,0.9884799999705088,-1.6038170183324847,-2.310063644624987,18,8,1.0802084392643077,0.35016170709069006,154.34196474111914,ac9979b3b762,19,0.1,17.75,7.6,10,1.0,1.0,0,,,,,,
31,0.9880959999695258,-1.6061571558814731,-2.310675797656721,20,8,1.1612122348163012,0.34661026226284075,154.86960440789807,ba6e993ebb81,20,0.05,18.0,7.4,10,1.0,1.0,0,,,,,,
32,0.9877119999685428,-1.6090781327737744,-2.3102731854161065,18,8,1.0836656861871548,0.35115542308541847,156.1332251784933,ac9979b3b762,20,0.05,16.7,7.25,9,1.0,1.0,0,,,,,,
33,0.9873279999675597,-1.6132840931583792,-2.309744392462712,17,7,1.0221858905611956,0.3409725841635655,154.90463348704657,8513002dce23,20,0.05,17.45,7.15,11,1.0,1.0,0,,,,,,
34,0.9869439999665767,-1.6154563745305874,-2.309761577157085,17,7,1.0250765410929945,0.3419738244815952,154.16809241842222,8513002dce23,19,0.1,17.25,7.15,8,1.0,1.0,0,0.1,0.0,0.38764012378754864,-547.9977031949264,0.9527196594871601,0.29105637635649473
35,0.9865599999655936,-1.6184540882391205,-2.3102081032932995,17,7,1.0255789072503372,0.3432158529027166,155.5912708678238,8513002dce23,19,0.1,17.05,7.35,10,1.0,1.0,0,,,,,,
36,0.9861759999646106,-1.622647388757163,-2.310273891248683,16,7,0.9895374431968167,0.35018071938222284,156.1719497817983,1561ba96f108,20,0.05,16.85,7.1,9,1.0,1.0,0,,,,,,
37,0.9857919999636275,-1.6256706950687438,-2.31165795032043,18,7,1.0705088916312477,0.3463135038179448,157.60474767782011,6922dc2ccc9d,20,0.05,16.15,6.9,9,1.0,1.0,0,,,,,,
38,0.9854079999626445,-1.6318057972876023,-2.3110821289005172,17,7,1.0312878830762937,0.34824530090620187,159.1002432784755,97874cc2dc36,20,0.05,16.8,6.95,10,1.0,1.0,0,,,,,,
39,0.9850239999616615,-1.6336953764505644,-2.311661120343384,16,7,0.9971599019786992,0.3553912285080608,161.20600880732945,1561ba96f108,20,0.05,16.6,6.85,9,1.0,1.0,0,0.1,0.0,0.3479234703304394,-668.7328359657121,0.9360270212029653,0.18732976222893885
40,0.9846399999606784,-1.636363704252844,-2.3122367444880196,16,7,0.995838843881984,0.3537246325489667,162.26049133744323,1561ba96f108,20,0.05,16.75,6.9,8,1.0,1.0,0,,,,,,
41,0.9842559999596954,-1.6387750355630524,-2.3136382336200194,16,7,0.9954730448485394,0.3545492930415543,164.16428724320977,1561ba96f108,20,0.05,15.75,6.65,8,1.0,1.0,0,,,,,,
42,0.9838719999587123,-1.640218652684596,-2.3130729255288736,16,7,0.9942337473037915,0.35519992234542186,164.07573716727345,1561ba96f108,19,0.1,16.55,6.9,9,1.0,1.0,0,,,,,,
43,0.9834879999577293,-1.6423026237162865,-2.3121363811172713,18,7,1.0794536824300807,0.3530047939648378,165.16021832950537,6922dc2ccc9d,20,0.05,16.15,6.85,9,1.0,1.0,0,,,,,,
44,0.9831039999567462,-1.6444766784188836,-2.312244290739122,18,7,1.0817517808618131,0.3553648814093282,165.793547785106,6922dc2ccc9d,19,0.1,16.7,6.35,8,1.0,1.0,0,0.2,0.0,0.42835708600001626,-438.47153124139214,0.9573535123226017,0.14534181425755022
45,0.9827199999557632,-1.6477833513489424,-2.3120680272752785,18,7,1.088072246806971,0.3556282271529834,166.56733794335545,6922dc2ccc9d,18,0.1,16.7,6.75,8,1.0,1.0,0,,,,,,
46,0.9823359999547802,-1.648155592785248,-2.311590635368045,18,7,1.084709960290617,0.3517626746438091,167.09707821649437,6922dc2ccc9d,19,0.1,15.85,6.55,9,1.0,1.0,0,,,,,,
47,0.9819519999537971,-1.650996471309358,-2.31197388188699,18,7,1.0817154543547551,0.35096400697661795,168.45132662819788,6922dc2ccc9d,19,0.1,16.2,6.6,8,1.0,1.0,0,,,,,,
48,0.9815679999528141,-1.6538064494593299,-2.312062969583659,16,7,1.0007159702478101,0.3552323609371653,170.96442658346618,1561ba96f108,18,0.15,16.8,6.6,8,1.0,1.0,0,,,,,,
49,0.981183999951831,-1.6577624126752029,-2.313093025091136,16,7,0.9996305585449868,0.354366020878714,172.79248331823723,1561ba96f108,19,0.1,15.85,6.55,8,1.0,1.0,0,0.6,0.0,0.4503313100972514,-104.60024767619515,0.9781738373402407,0.15721147809431968
50,0.980799999950848,-1.6602055820780968,-2.313385072164278,16,7,1.0102715580626072,0.35950788174391657,172.86372099918407,1561ba96f108,20,0.05,16.05,6.45,9,1.0,1.0,0,,,,,,
51,0.980415999949865,-1.662034615671955,-2.3130681475615082,16,7,1.0151262348124988,0.3623124091073856,174.53079286149313,1561ba96f108,17,0.15,16.05,6.3,8,1.0,1.0,0,,,,,,
52,0.9800319999488819,-1.6641345481502012,-2.3129063779775487,16,7,1.0130835982671667,0.3632779697079049,175.60504090021394,1561ba96f108,19,0.1,16.1,6.7,8,1.0,1.0,0,,,,,,
53,0.9796479999478989,-1.6672877740890573,-2.3133790571399584,16,7,1.0091739393079815,0.3627522001155852,177.27845361563246,1561ba96f108,18,0.1,16.85,7.1,9,1.0,1.0,0,,,,,,
54,0.9792639999469158,-1.6686801704817094,-2.3138937154981996,16,7,1.010468896479455,0.3645739947144707,175.82957492810922,1561ba96f108,16,0.15,16.3,6.65,8,1.0,1.0,0,0.0,0.0,0.48484870094736204,-754.5862871293932,0.9764607576562215,-0.027127084237331258
55,0.9788799999459328,-1.6693237001032095,-2.3143072230037247,16,7,1.0096952478676813,0.36594827687086184,176.43027910769163,1561ba96f108,18,0.1,15.8,6.75,8,1.0,1.0,0,,,,,,
56,0.9784959999449497,-1.6700777365424182,-2.3151820890686436,16,7,1.0023540713894297,0.36422852215977364,179.2413572861963,1561ba96f108,19,0.1,16.35,6.85,9,1.0,1.0,0,,,,,,
57,0.9781119999439667,-1.6741312497233691,-2.315188905242592,16,7,1.0025180732464678,0.36537074980423373,180.34898935807124,1561ba96f108,19,0.1,16.4,6.8,8,1.0,1.0,0,,,,,,
58,0.9777279999429836,-1.676628689855183,-2.315493357729879,16,7,1.0103058915931216,0.37051779095811505,182.41629452639853,1561ba96f108,18,0.1,15.45,6.5,8,1.0,1.0,0,,,,,,
59,0.9773439999420006,-1.6779952880486915,-2.31646100102612,16,7,1.0139683884056288,0.3699108013752717,183.1118747528198,1561ba96f108,18,0.1,15.7,6.45,8,1.0,1.0,0,0.2,0.0,0.4089902105112383,-481.67729906144604,0.9811729145316325,-0.1284486389917594
60,0.9769599999410176,-1.6816893603300251,-2.316193087835741,16,7,1.0169429598324022,0.37206840534036745,184.07895777717923,1561ba96f108,17,0.1,16.4,6.3,8,1.0,1.0,0,,,,,,
61,0.9765759999400345,-1.683266352460982,-2.316742002196197,16,7,1.0155406663707078,0.3703124224862326,186.42887666985047,1561ba96f108,17,0.15,15.6,6.15,7,1.0,1.0,0,,,,,,
62,0.9761919999390515,-1.6856843323519184,-2.318199938181482,16,7,1.0126221846054568,0.36735159254665445,187.7044778786392,1561ba96f108,18,0.1,15.5,6.45,8,1.0,1.0,0,,,,,,
63,0.9758079999380684,-1.68871673175452,-2.3187172290716243,16,7,1.016646421070543,0.37153542916962584,192.72204430628673,1561ba96f108,17,0.1,15.95,6.3,7,1.0,1.0,0,,,,,,
64,0.9754239999370854,-1.6897252830043485,-2.3186025047422754,16,7,1.014808062667744,0.3709609345450127,191.6155896230896,1561ba96f108,17,0.1,16.0,6.55,8,1.0,1.0,0,0.6,0.0,0.4398762718244119,-58.168193107007596,0.9871516841515402,-0.27835057065524105
65,0.9750399999361024,-1.6935015109465152,-2.3186886813417327,16,7,1.0192467147332196,0.37259357594429243,193.3798104613468,1561ba96f108,17,0.1,15.0,6.45,8,1.0,1.0,0,,,,,,
66,0.9746559999351193,-1.6963063234242342,-2.3192691062474053,15,7,0.9719135339108207,0.36633840746811147,194.82911262136705,da899e309e95,13,0.3,15.25,6.4,8,1.0,1.0,0,,,,,,
67,0.9742719999341363,-1.6991724480751362,-2.3200923305391945,15,7,0.9807381413436203,0.3729245167816283,197.52512992572778,da899e309e95,17,0.15,16.0,6.25,8,1.0,1.0,0,,,,,,
68,0.9738879999331532,-1.7016008787958405,-2.32141707631817,15,7,0.9753553686012046,0.3719603342593218,197.15853346623135,da899e309e95,16,0.2,15.4,6.5,7,1.0,1.0,0,,,,,,
69,0.9735039999321703,-1.7047714650910974,-2.321170041554097,15,7,0.9723674844181049,0.37044073052849774,194.83575680938367,da899e309e95,16,0.15,15.2,6.4,7,1.0,1.0,0,0.6,0.0,0.45260121377931606,-68.96059211657513,0.9921386497232143,-0.14178450253868835
70,0.9731199999311873,-1.7064876269517404,-2.3220258131822997,15,7,0.9736137094054444,0.37149108777716966,194.1944223901098,da899e309e95,17,0.15,15.7,6.3,8,1.0,1.0,0,,,,,,
71,0.9727359999302042,-1.7092451979172636,-2.3224087505004305,16,7,1.0245233183260372,0.3812071997288543,194.98995709244642,1561ba96f108,14,0.15,15.2,6.4,7,1.0,1.0,0,,,,,,
72,0.9723519999292212,-1.71224662491117,-2.32279544989404,16,7,1.0166536984648593,0.3795701774501803,196.48936144192933,1561ba96f108,15,0.1,15.45,6.3,7,1.0,1.0,0,,,,,,
73,0.9719679999282381,-1.7142165006546644,-2.323448050273092,16,7,1.012808776243301,0.37948656724763963,195.5405115369344,1561ba96f108,14,0.15,15.65,6.55,8,1.0,1.0,0,,,,,,
74,0.9715839999272551,-1.7156166467639644,-2.3233725461909955,16,7,1.0195723354289166,0.3831191238636223,193.916605924494,1561ba96f108,17,0.1,15.35,6.25,8,1.0,1.0,0,0.0,0.0,0.5155923704066226,-662.7786563194215,0.9905225557666848,-0.12255646504423735
75,0.971199999926272,-1.71808150639439,-2.3239964177945893,16,7,1.0206777669637896,0.38232811130639727,192.60687141385412,1561ba96f108,16,0.15,15.4,6.15,7,1.0,1.0,0,,,,,,
76,0.970815999925289,-1.7211679859983329,-2.324241092702089,16,7,1.0248741805174029,0.38378499176038944,189.41154644694257,1561ba96f108,16,0.1,15.25,6.35,7,1.0,1.0,0,,,,,,
77,0.970431999924306,-1.7239238281324902,-2.324555412510295,14,7,0.9410785325788552,0.3838814199750854,190.94439325548188,82d18f2671ec,16,0.1,15.45,6.2,7,1.0,1.0,0,,,,,,
78,0.9700479999233229,-1.7258391827383979,-2.32441925305023,14,7,0.9432499974214625,0.38530014971278936,188.21040750057043,82d18f2671ec,15,0.15,15.45,6.45,8,1.0,1.0,0,,,,,,
79,0.9696639999223399,-1.7276994697757257,-2.324507048702916,16,7,1.0338667298564825,0.3852356908952144,188.1863042681086,1561ba96f108,16,0.15,14.75,6.2,7,1.0,1.0,0,0.0,0.0,0.526902020372963,-611.4925841704405,0.9915431418928867,-0.16891963224314363
80,0.9692799999213568,-1.7287678397850093,-2.324846210245729,14,7,0.9491663742791887,0.3836702936821409,187.40310715042364,82d18f2671ec,15,0.15,14.85,6.35,8,1.0,1.0,0,,,,,,
81,0.9688959999203738,-1.7316073894661892,-2.3247337831816055,16,7,1.0502346194723313,0.38939671749966537,186.48315528870754,1561ba96f108,18,0.1,15.6,6.45,7,1.0,1.0,0,,,,,,
82,0.9685119999193907,-1.7329992118670574,-2.3256721212381826,14,7,0.9633816789596639,0.3899144907739029,188.13377162151008,82d18f2671ec,19,0.1,15.35,6.4,8,1.0,1.0,0,,,,,,
83,0.9681279999184077,-1.7354521294612744,-2.3258257553604857,14,7,0.9674424903003684,0.38999166118784057,188.2444700713494,82d18f2671ec,17,0.1,15.65,6.25,7,1.0,1.0,0,,,,,,
84,0.9677439999174247,-1.7402300915845796,-2.3256487234475904,14,7,0.965057186184574,0.38907051043285634,188.42745539340476,82d18f2671ec,14,0.15,15.35,6.4,8,1.0,1.0,0,0.1,0.0,0.5188254811299359,-554.9232052995128,0.9933560171621859,-0.2807064962452008
85,0.9673599999164416,-1.7421346218144007,-2.3267271614193823,14,7,0.9657802254335363,0.3883162521228203,186.96694518396922,82d18f2671ec,13,0.15,15.1,6.35,7,1.0,1.0,0,,,,,,
86,0.9669759999154586,-1.7434417944233394,-2.325372548169708,16,7,1.0717138275422362,0.39578604518220556,186.09775237050331,1561ba96f108,17,0.1,15.15,6.15,7,1.0,1.0,0,,,,,,
87,0.9665919999144755,-1.74687056229617,-2.3264198342233597,14,7,0.9788599251006762,0.3926817661244927,184.22504333948135,82d18f2671ec,15,0.15,15.6,6.25,7,1.0,1.0,0,,,,,,
88,0.9662079999134925,-1.7510175214249257,-2.3263693095270184,16,7,1.07039945206731,0.3944337013424917,181.4983418866381,1561ba96f108,16,0.1,15.95,6.1,7,1.0,1.0,0,,,,,,
89,0.9658239999125094,-1.753597791458988,-2.3264047033155033,16,7,1.0722078136240578,0.39678477065830664,180.6442304131745,1561ba96f108,15,0.15,16.1,6.2,8,1.0,1.0,0,0.0,0.0,0.5618045668333211,-645.4911470641101,0.9885034774335066,-0.26538181268312094
90,0.9654399999115264,-1.7562545081581213,-2.3271268942316428,16,7,1.074776654342076,0.39506574190165544,178.5274895025468,1561ba96f108,11,0.15,15.7,6.05,7,1.0,1.0,0,,,,,,
91,0.9650559999105434,-1.7594950853152327,-2.3281992561771903,16,7,1.0794625308042836,0.3967593926766771,179.35209414238673,1561ba96f108,12,0.2,16.5,6.3,8,1.0,1.0,0,,,,,,
92,0.9646719999095603,-1.7620305360009718,-2.329206887558605,16,7,1.08445411413133,0.3986202868407051,179.0210179318646,1561ba96f108,16,0.1,16.5,6.25,8,1.0,1.0,0,,,,,,
93,0.9642879999085773,-1.7645990176602306,-2.3294207991803333,16,7,1.0854277192818667,0.3993698063221312,180.45956927482032,1561ba96f108,19,0.1,16.6,6.4,8,1.0,1.0,0,,,,,,
94,0.9639039999075942,-1.7666986099757183,-2.3303291977381657,16,7,1.0850873034889958,0.398259027916281,179.06821986397645,1561ba96f108,16,0.15,16.1,6.3,8,1.0,1.0,0,0.0,0.0,0.512397082848137,-603.6882999308499,0.9163842106324965,-0.13784060532782655
95,0.9635199999066112,-1.769426324069873,-2.3310820879904997,16,7,1.0905878808160865,0.39939820665898484,177.28681195602113,1561ba96f108,15,0.15,16.75,6.25,7,1.0,1.0,0,,,,,,
96,0.9631359999056281,-1.7703795018826627,-2.331380631030338,16,7,1.0922595197987646,0.4032574023596365,175.98478220265392,1561ba96f108,13,0.15,17.3,6.05,7,1.0,1.0,0,,,,,,
97,0.9627519999046451,-1.772120728162141,-2.331683144807499,16,7,1.0908268169377213,0.4063335097959744,175.59351276068233,1561ba96f108,16,0.2,17.1,6.1,7,1.0,1.0,0,,,,,,
98,0.9623679999036621,-1.7744079345022614,-2.3323815595139172,16,7,1.0993085749403397,0.4087670164696317,172.56044469120965,1561ba96f108,14,0.2,17.45,6.4,7,1.0,1.0,0,,,,,,
99,0.961983999902679,-1.776626089958369,-2.3344380947259147,17,7,1.172945049368786,0.4202690108328302,172.01391271468634,97874cc2dc36,13,0.2,17.55,6.15,7,1.0,1.0,0,0.1,0.0,0.5287093441323745,-480.1884176896303,0.9516029392971543,-0.017630196298267037
100,0.961599999901696,-1.7765706323448216,-2.3353747490915966,17,7,1.1734701868853887,0.41984822970238667,170.16192599920447,97874cc2dc36,13,0.15,18.05,6.25,7,1.0,1.0,0,,,,,,
101,0.9612159999007129,-1.778357023253052,-2.3359252895338383,18,7,1.2401184567525543,0.42657335780923883,169.20593628372293,6922dc2ccc9d,13,0.2,17.95,6.35,8,1.0,1.0,0,,,,,,
102,0.9608319998997299,-1.7795050791431641,-2.33694689467251,18,7,1.249569097024221,0.4320547882755192,171.423447355128,6922dc2ccc9d,15,0.2,17.7,6.25,7,1.0,1.0,0,,,,,,
103,0.9604479998987469,-1.7805215357345683,-2.3366960024881465,18,7,1.2518257973253288,0.43208516603121333,171.11681309276696,6922dc2ccc9d,12,0.15,17.95,6.25,7,1.0,1.0,0,,,,,,
104,0.9600639998977638,-1.7820655575418376,-2.3368684652622207,18,7,1.2571436859522505,0.4310853602395039,170.56169238975147,6922dc2ccc9d,13,0.2,18.05,6.2,7,1.0,1.0,0,0.0,0.0,0.9919041054813613,-506.509678645893,0.924787938878795,0.1680350938573511
105,0.9596799998967808,-1.7822988066941186,-2.3368369566044422,18,7,1.252690791897199,0.4303055573546035,169.81426314574193,6922dc2ccc9d,9,0.25,18.05,6.15,7,1.0,1.0,0,,,,,,
106,0.9592959998957977,-1.7824398919310287,-2.336695806681057,17,6,1.226409530306137,0.4441444845311004,170.71236074503952,293a739a6eba,11,0.2,18.05,6.05,7,1.0,1.0,0,,,,,,
107,0.9589119998948147,-1.7849521965978228,-2.336486475746223,17,6,1.2282189073866858,0.44426219236092435,173.51885780313998,293a739a6eba,9,0.3,17.85,6.0,6,1.0,1.0,0,,,,,,
108,0.9585279998938316,-1.7863846353468735,-2.337357821852831,17,6,1.2231181106297504,0.44457664978708317,176.3001821781478,293a739a6eba,14,0.2,17.85,6.15,7,1.0,1.0,0,,,,,,
109,0.9581439998928486,-1.7878949084926827,-2.3370283536687055,17,6,1.2176650260115516,0.4437118213466198,175.75625029833006,293a739a6eba,10,0.25,18.05,6.1,7,1.0,1.0,0,0.0,0.0,1.5915770665607258,-452.6164688891771,0.8208794953319193,0.39406450078704386
110,0.9577599998918656,-1.7885856381399314,-2.3372227486649133,17,6,1.2216453477520557,0.4468804474475015,176.9883035718025,293a739a6eba,10,0.2,18.15,6.15,7,1.0,1.0,0,,,,,,
111,0.9573759998908825,-1.7893717087817,-2.3378590569071385,17,6,1.2290256171960439,0.45079724879944594,176.9673697456851,293a739a6eba,10,0.2,17.9,6.05,7,1.0,1.0,0,,,,,,
112,0.9569919998898995,-1.7906622044721778,-2.3385971658011115,17,6,1.230361791626086,0.4496896877380555,179.84167544843612,293a739a6eba,8,0.25,17.95,6.15,7,1.0,1.0,0,,,,,,
113,0.9566079998889164,-1.7926771785291735,-2.338743857722903,17,6,1.229340637962768,0.4509635927247519,178.31579442830153,293a739a6eba,14,0.15,18.25,6.15,7,1.0,1.0,0,,,,,,
114,0.9562239998879334,-1.794244268853588,-2.339128389456302,17,6,1.2312739657926208,0.4532747810819584,180.11331970447074,293a739a6eba,12,0.2,18.2,6.1,7,1.0,1.0,0,0.0,0.0,1.7333295309054002,-431.3825643516737,0.8223098305377574,0.39062749047802126
115,0.9558399998869505,-1.795385921239329,-2.339873289012278,17,6,1.2278913157110454,0.4502157589296747,176.09004963714187,293a739a6eba,12,0.3,18.4,6.3,8,1.0,1.0,0,,,,,,
116,0.9554559998859674,-1.7969552047319781,-2.340636316333941,17,6,1.2222344350894234,0.4466730178948267,177.54999638724078,293a739a6eba,9,0.35,18.55,6.2,7,1.0,1.0,0,,,,,,
117,0.9550719998849844,-1.7981588083598634,-2.341077606788642,17,6,1.2174832335985135,0.44436094433239326,179.00234229302305,293a739a6eba,12,0.2,18.1,6.1,7,1.0,1.0,0,,,,,,
118,0.9546879998840013,-1.799941374533126,-2.3407124687829053,17,6,1.2129020814037048,0.4446895758151439,177.65702090016592,293a739a6eba,8,0.35,18.05,6.05,7,1.0,1.0,0,,,,,,
119,0.9543039998830183,-1.8004531249633087,-2.341415536408627,17,6,1.2079973663356176,0.4413059683892379,180.80474952797707,293a739a6eba,11,0.2,18.55,6.25,7,1.0,1.0,0,0.1,0.0,2.0228466877571085,-352.04191421421353,0.9220454841216034,0.3251848049199386
120,0.9539199998820352,-1.8015078248104648,-2.3420749402459977,17,6,1.2119596689912102,0.44291987878591965,182.2867790328506,293a739a6eba,6,0.45,17.95,6.0,6,1.0,1.0,0,,,,,,
121,0.9535359998810522,-1.801773712878463,-2.3420793906202717,17,6,1.2222363704736694,0.4472823738925408,182.63447876313253,293a739a6eba,7,0.4,18.1,6.1,7,1.0,1.0,0,,,,,,
122,0.9531519998800692,-1.802452770213233,-2.3425270363320565,17,6,1.2104733887312569,0.44448169318348374,180.02140459746235,293a739a6eba,8,0.25,18.5,6.15,7,1.0,1.0,0,,,,,,
123,0.9527679998790861,-1.8038632827048107,-2.342120993582229,17,6,1.2088260762034986,0.4458343577584264,179.3608665870689,293a739a6eba,9,0.3,18.35,6.15,7,1.0,1.0,0,,,,,,
124,0.9523839998781031,-1.8052657919157358,-2.3430766244385484,18,6,1.246134456944506,0.4425173753539802,179.32057799902336,50271e7f5d26,6,0.35,18.3,6.1,7,1.0,1.0,0,0.1,0.0,2.367676972936084,-336.18279793531974,0.9545858412387178,0.5759307350939561
125,0.95199999987712,-1.806934560704851,-2.3426400341844107,18,6,1.2432675509839577,0.442257795714198,175.6242606825975,50271e7f5d26,9,0.35,18.05,6.0,6,1.0,1.0,0,,,,,,
