timestamp,user_pct,system_pct,idle_pct,load_avg_1m,load_avg_5m,load_avg_15m
2025-04-20 11:32:51,11.2,6.7,81.9,74.09,43.17,35.91
2025-04-20 11:32:52,15.5,6.2,78.1,81.61,45.24,36.62
2025-04-20 11:32:54,16.9,5.7,77.2,81.61,45.24,36.62
2025-04-20 11:32:55,13.8,5.6,80.4,81.61,45.24,36.62
2025-04-20 11:32:57,14.9,5.6,79.4,84.61,46.47,37.06
2025-04-20 11:32:58,14.5,5.4,80.0,84.61,46.47,37.06
2025-04-20 11:33:00,13.6,4.2,82.0,84.61,46.47,37.06
2025-04-20 11:33:01,15.8,4.8,79.2,84.48,47.08,37.31
2025-04-20 11:33:03,13.8,4.7,81.4,84.48,47.08,37.31
2025-04-20 11:33:05,13.2,4.4,82.3,84.48,47.08,37.31
2025-04-20 11:33:06,15.0,4.3,80.6,82.84,47.36,37.45
2025-04-20 11:33:08,13.2,3.8,83.0,82.84,47.36,37.45
2025-04-20 11:33:10,14.1,3.7,82.0,82.84,47.36,37.45
2025-04-20 11:33:11,12.2,3.5,84.2,81.09,47.58,37.58
2025-04-20 11:33:13,15.5,3.6,80.8,81.09,47.58,37.58
2025-04-20 11:33:15,13.4,5.0,81.5,81.09,47.58,37.58
2025-04-20 11:33:16,12.6,3.3,83.9,81.48,48.22,37.84
2025-04-20 11:33:18,13.5,4.1,82.3,81.48,48.22,37.84
2025-04-20 11:33:20,12.1,3.6,84.1,81.48,48.22,37.84
2025-04-20 11:33:22,13.9,3.9,82.0,83.44,49.18,38.20
2025-04-20 11:33:23,12.4,3.9,83.6,83.44,49.18,38.20
2025-04-20 11:33:25,13.7,4.1,82.0,83.44,49.18,38.20
2025-04-20 11:33:27,13.7,4.2,82.0,83.41,49.74,38.44
2025-04-20 11:33:28,12.7,5.2,81.9,83.41,49.74,38.44
2025-04-20 11:33:30,13.1,3.6,83.1,83.41,49.74,38.44
2025-04-20 11:33:32,11.5,3.5,84.8,84.90,50.61,38.79
2025-04-20 11:33:33,12.8,4.0,83.1,84.90,50.61,38.79
2025-04-20 11:33:35,13.3,3.7,82.9,84.90,50.61,38.79
2025-04-20 11:33:37,11.7,4.5,83.7,82.90,50.77,38.90
2025-04-20 11:33:38,13.2,4.3,82.4,82.90,50.77,38.90
2025-04-20 11:33:40,14.4,4.5,80.9,82.90,50.77,38.90
2025-04-20 11:33:42,10.4,3.5,86.0,80.83,50.87,39.00
2025-04-20 11:33:43,12.5,3.6,83.8,80.83,50.87,39.00
2025-04-20 11:33:45,12.7,3.8,83.4,80.83,50.87,39.00
2025-04-20 11:33:47,12.5,4.4,83.0,77.56,50.69,39.00
2025-04-20 11:33:48,8.6,3.3,87.9,77.56,50.69,39.00
2025-04-20 11:33:50,10.4,4.9,84.6,77.56,50.69,39.00
2025-04-20 11:33:51,13.3,3.5,83.1,77.11,51.04,39.18
2025-04-20 11:33:53,11.9,3.5,84.5,77.11,51.04,39.18
2025-04-20 11:33:55,9.4,3.8,86.7,77.11,51.04,39.18
2025-04-20 11:33:56,12.5,3.8,83.5,77.11,51.04,39.18
2025-04-20 11:33:58,13.2,3.7,82.9,76.30,51.31,39.33
2025-04-20 11:34:00,11.7,3.7,84.5,76.30,51.31,39.33
2025-04-20 11:34:01,13.2,4.7,81.8,76.30,51.31,39.33
2025-04-20 11:34:03,14.3,4.3,81.2,74.04,51.25,39.38
2025-04-20 11:34:05,13.9,3.9,82.1,74.04,51.25,39.38
2025-04-20 11:34:06,12.9,4.3,82.7,74.04,51.25,39.38
2025-04-20 11:34:08,12.6,4.3,83.0,73.39,51.50,39.52
2025-04-20 11:34:10,13.9,4.4,81.6,73.39,51.50,39.52
2025-04-20 11:34:11,13.4,4.4,81.9,72.96,51.77,39.67
2025-04-20 11:34:13,11.1,5.2,83.6,72.96,51.77,39.67
2025-04-20 11:34:15,5.1,3.7,91.1,72.96,51.77,39.67
2025-04-20 11:34:16,10.3,2.9,86.7,69.12,51.33,39.60
2025-04-20 11:34:18,12.7,3.8,83.4,69.12,51.33,39.60
2025-04-20 11:34:20,13.1,3.6,83.1,69.12,51.33,39.60
2025-04-20 11:34:21,13.6,3.1,83.2,66.71,51.12,39.59
2025-04-20 11:34:23,14.7,3.0,82.0,66.71,51.12,39.59
2025-04-20 11:34:25,14.1,3.4,82.4,66.71,51.12,39.59
2025-04-20 11:34:26,14.5,3.3,82.1,66.71,51.12,39.59
2025-04-20 11:34:28,12.0,2.6,85.2,62.89,50.59,39.48
2025-04-20 11:34:30,13.1,3.0,83.8,62.89,50.59,39.48
2025-04-20 11:34:31,13.7,2.8,83.3,60.41,50.28,39.44
2025-04-20 11:34:33,14.2,2.4,83.3,60.41,50.28,39.44
2025-04-20 11:34:35,21.1,2.8,76.0,60.41,50.28,39.44
2025-04-20 11:34:37,21.4,2.5,76.0,58.22,49.99,39.41
2025-04-20 11:34:38,18.5,2.4,79.0,58.22,49.99,39.41
2025-04-20 11:34:40,11.2,2.9,85.7,58.22,49.99,39.41
2025-04-20 11:34:42,12.2,3.1,84.5,57.32,49.94,39.45
2025-04-20 11:34:43,12.2,2.2,85.4,57.32,49.94,39.45
2025-04-20 11:34:45,12.3,2.3,85.3,57.32,49.94,39.45
2025-04-20 11:34:47,12.3,2.4,85.1,54.65,49.51,39.36
2025-04-20 11:34:48,12.5,2.2,85.2,54.65,49.51,39.36
2025-04-20 11:34:50,16.0,3.0,80.9,54.65,49.51,39.36
2025-04-20 11:34:52,13.5,2.4,84.1,53.00,49.25,39.33
2025-04-20 11:34:53,14.8,2.2,82.8,53.00,49.25,39.33
2025-04-20 11:34:55,14.4,2.7,82.7,53.00,49.25,39.33
2025-04-20 11:34:57,25.5,2.0,72.4,50.68,48.83,39.25
2025-04-20 11:34:59,14.7,2.7,82.5,50.68,48.83,39.25
2025-04-20 11:35:01,10.1,2.4,87.4,50.68,48.83,39.25
2025-04-20 11:35:02,13.5,2.3,84.0,48.46,48.41,39.16
2025-04-20 11:35:04,21.7,2.2,76.0,48.46,48.41,39.16
2025-04-20 11:35:06,10.2,2.3,87.5,48.46,48.41,39.16
2025-04-20 11:35:07,10.9,2.8,86.1,47.86,48.28,39.18
2025-04-20 11:35:09,22.9,2.6,74.4,47.86,48.28,39.18
2025-04-20 11:35:11,3.1,2.5,94.2,47.86,48.28,39.18
2025-04-20 11:35:12,5.3,2.4,92.2,48.67,48.44,39.28
2025-04-20 11:35:14,3.3,3.5,93.1,48.67,48.44,39.28
2025-04-20 11:35:16,3.7,3.8,92.4,48.67,48.44,39.28
2025-04-20 11:35:17,3.9,3.5,92.5,45.90,47.87,39.14
2025-04-20 11:35:19,10.7,2.6,86.6,45.90,47.87,39.14
2025-04-20 11:35:21,4.1,3.3,92.5,45.90,47.87,39.14
2025-04-20 11:35:22,4.8,3.8,91.2,48.31,48.34,39.34
2025-04-20 11:35:25,13.1,3.5,83.3,48.31,48.34,39.34
2025-04-20 11:35:26,9.9,2.9,87.1,48.68,48.42,39.41
2025-04-20 11:35:28,8.3,4.5,87.1,48.68,48.42,39.41
2025-04-20 11:35:30,13.8,2.5,83.6,48.68,48.42,39.41
2025-04-20 11:35:34,12.8,2.2,84.9,50.79,48.86,39.60
2025-04-20 11:35:37,1.5,9.6,88.9,46.96,48.10,39.41
2025-04-20 11:35:39,1.1,11.8,87.1,46.96,48.10,39.41
2025-04-20 11:35:41,1.9,0.9,97.1,46.96,48.10,39.41
2025-04-20 11:35:43,1.1,0.3,98.6,43.60,47.38,39.22
2025-04-20 11:35:44,1.0,0.2,98.8,43.60,47.38,39.22
2025-04-20 11:35:45,1.7,0.1,98.1,43.60,47.38,39.22
2025-04-20 11:35:46,1.1,0.1,98.8,43.60,47.38,39.22
2025-04-20 11:35:48,2.0,0.4,97.6,40.59,46.69,39.04
2025-04-20 11:35:49,1.1,0.1,98.7,40.59,46.69,39.04
2025-04-20 11:35:50,2.9,0.5,96.6,40.59,46.69,39.04
2025-04-20 11:35:51,1.5,0.3,98.2,37.58,45.97,38.85
2025-04-20 11:35:53,0.8,0.3,98.7,37.58,45.97,38.85
2025-04-20 11:35:54,1.5,0.2,98.3,37.58,45.97,38.85
2025-04-20 11:35:55,4.9,1.1,94.1,37.58,45.97,38.85
2025-04-20 11:35:57,1.1,0.5,98.4,34.73,45.24,38.65
2025-04-20 11:35:58,1.3,0.7,98.0,34.73,45.24,38.65
2025-04-20 11:35:59,1.5,0.1,98.3,34.73,45.24,38.65
2025-04-20 11:36:00,6.7,1.0,92.3,34.73,45.24,38.65
2025-04-20 11:36:02,1.5,0.0,98.5,32.27,44.55,38.46
2025-04-20 11:36:03,2.9,1.4,95.7,32.27,44.55,38.46
2025-04-20 11:36:04,8.2,1.4,90.3,32.27,44.55,38.46
2025-04-20 11:36:06,1.9,1.1,97.0,32.27,44.55,38.46
2025-04-20 11:36:07,2.1,1.2,96.7,30.17,43.91,38.29
2025-04-20 11:36:08,0.8,0.7,98.5,30.17,43.91,38.29
2025-04-20 11:36:09,4.5,0.6,94.8,30.17,43.91,38.29
2025-04-20 11:36:11,1.5,1.1,97.4,30.17,43.91,38.29
2025-04-20 11:36:12,1.6,0.7,97.6,28.07,43.25,38.11
2025-04-20 11:36:13,1.4,0.9,97.7,28.07,43.25,38.11
2025-04-20 11:36:14,1.3,0.8,97.9,28.07,43.25,38.11
2025-04-20 11:36:16,1.4,0.8,97.8,28.07,43.25,38.11
2025-04-20 11:36:17,1.3,1.2,97.5,26.14,42.60,37.92
2025-04-20 11:36:18,1.6,1.7,96.7,26.14,42.60,37.92
2025-04-20 11:36:20,2.1,1.7,96.2,26.14,42.60,37.92
2025-04-20 11:36:21,1.7,1.4,96.9,26.14,42.60,37.92
2025-04-20 11:36:22,1.5,1.0,97.4,24.45,41.97,37.74
2025-04-20 11:36:23,1.5,0.2,98.3,24.45,41.97,37.74
2025-04-20 11:36:25,1.4,0.3,98.3,24.45,41.97,37.74
2025-04-20 11:36:26,1.8,0.4,97.9,24.45,41.97,37.74
2025-04-20 11:36:27,1.4,0.4,98.1,22.73,41.33,37.56
2025-04-20 11:36:29,1.5,0.5,98.0,22.73,41.33,37.56
2025-04-20 11:36:30,1.6,0.7,97.6,22.73,41.33,37.56
2025-04-20 11:36:31,1.5,0.2,98.3,22.73,41.33,37.56
2025-04-20 11:36:32,1.4,0.7,97.8,21.23,40.71,37.38
2025-04-20 11:36:34,1.6,0.6,97.8,21.23,40.71,37.38
2025-04-20 11:36:35,5.1,0.7,94.2,21.23,40.71,37.38
2025-04-20 11:36:36,1.4,0.2,98.3,21.23,40.71,37.38
2025-04-20 11:36:38,1.3,0.3,98.3,20.09,40.15,37.21
2025-04-20 11:36:39,1.8,0.3,97.9,20.09,40.15,37.21
2025-04-20 11:36:40,3.9,0.7,95.4,20.09,40.15,37.21
2025-04-20 11:36:41,1.7,0.7,97.6,18.72,39.53,37.03
2025-04-20 11:36:43,1.2,0.6,98.2,18.72,39.53,37.03
2025-04-20 11:36:44,0.9,0.4,98.7,18.72,39.53,37.03
2025-04-20 11:36:45,4.3,0.6,95.1,18.72,39.53,37.03
2025-04-20 11:36:47,1.2,1.1,97.7,17.54,38.94,36.85
2025-04-20 11:36:48,1.4,0.4,98.3,17.54,38.94,36.85
2025-04-20 11:36:49,1.4,0.4,98.2,17.54,38.94,36.85
2025-04-20 11:36:50,1.4,0.4,98.3,17.54,38.94,36.85
2025-04-20 11:36:52,2.8,0.3,97.0,16.46,38.36,36.67
2025-04-20 11:36:53,1.4,0.2,98.3,16.46,38.36,36.67
2025-04-20 11:36:54,1.4,0.8,97.8,16.46,38.36,36.67
2025-04-20 11:36:56,1.1,1.2,97.7,16.46,38.36,36.67
2025-04-20 11:36:57,5.2,1.0,93.8,16.10,37.92,36.54
2025-04-20 11:36:58,3.0,1.0,96.1,16.10,37.92,36.54
2025-04-20 11:36:59,0.9,0.8,98.3,16.10,37.92,36.54
2025-04-20 11:37:01,1.0,0.9,98.2,16.10,37.92,36.54
2025-04-20 11:37:02,4.3,0.8,94.9,15.05,37.34,36.36
2025-04-20 11:37:03,1.6,2.0,96.4,15.05,37.34,36.36
2025-04-20 11:37:05,1.5,1.1,97.4,15.05,37.34,36.36
2025-04-20 11:37:06,8.5,1.7,89.7,15.05,37.34,36.36
2025-04-20 11:37:07,1.4,0.8,97.8,14.25,36.80,36.19
2025-04-20 11:37:08,2.5,0.2,97.2,14.25,36.80,36.19
2025-04-20 11:37:10,4.5,0.5,95.0,14.25,36.80,36.19
2025-04-20 11:37:11,1.1,0.1,98.9,14.25,36.80,36.19
2025-04-20 11:37:12,1.7,0.2,98.1,13.75,36.33,36.04
2025-04-20 11:37:14,1.1,0.1,98.8,13.75,36.33,36.04
2025-04-20 11:37:15,1.1,0.1,98.8,13.75,36.33,36.04
2025-04-20 11:37:16,1.2,0.4,98.3,13.75,36.33,36.04
2025-04-20 11:37:17,1.0,0.2,98.8,13.69,35.94,35.92
2025-04-20 11:37:19,1.1,0.1,98.8,13.69,35.94,35.92
2025-04-20 11:37:20,1.3,0.1,98.6,13.69,35.94,35.92
2025-04-20 11:37:21,1.6,0.2,98.3,13.69,35.94,35.92
2025-04-20 11:37:23,1.4,1.0,97.7,12.83,35.39,35.74
2025-04-20 11:37:24,4.2,0.7,95.1,12.83,35.39,35.74
2025-04-20 11:37:25,1.7,0.8,97.5,12.83,35.39,35.74
2025-04-20 11:37:26,1.2,0.5,98.3,12.83,35.39,35.74
2025-04-20 11:37:28,1.0,0.1,98.9,12.20,34.89,35.57
2025-04-20 11:37:29,1.7,0.5,97.8,12.20,34.89,35.57
2025-04-20 11:37:30,6.5,0.6,92.9,12.20,34.89,35.57
2025-04-20 11:37:32,1.1,0.2,98.7,11.47,34.36,35.40
2025-04-20 11:37:33,1.1,0.1,98.8,11.47,34.36,35.40
2025-04-20 11:37:34,1.1,0.2,98.7,11.47,34.36,35.40
2025-04-20 11:37:35,2.2,0.3,97.5,11.47,34.36,35.40
2025-04-20 11:37:37,5.1,0.9,94.0,11.43,33.97,35.27
2025-04-20 11:37:38,4.3,1.0,94.7,11.43,33.97,35.27
2025-04-20 11:37:39,1.5,0.7,97.8,11.43,33.97,35.27
2025-04-20 11:37:40,1.6,0.8,97.6,11.43,33.97,35.27
2025-04-20 11:37:42,1.6,1.2,97.3,10.83,33.47,35.10
2025-04-20 11:37:43,1.0,0.6,98.4,10.83,33.47,35.10
2025-04-20 11:37:44,4.7,0.6,94.7,10.83,33.47,35.10
2025-04-20 11:37:46,4.3,0.7,95.0,10.83,33.47,35.10
2025-04-20 11:37:47,1.6,0.7,97.7,10.29,32.98,34.93
2025-04-20 11:37:48,2.0,1.2,96.8,10.29,32.98,34.93
2025-04-20 11:37:50,1.1,0.7,98.2,10.29,32.98,34.93
2025-04-20 11:37:51,1.0,0.6,98.3,10.29,32.98,34.93
2025-04-20 11:37:52,1.2,0.9,98.0,10.18,32.58,34.79
2025-04-20 11:37:53,0.9,0.2,98.9,10.18,32.58,34.79
2025-04-20 11:37:55,1.4,0.2,98.4,10.18,32.58,34.79
2025-04-20 11:37:56,1.2,0.1,98.6,10.18,32.58,34.79
2025-04-20 11:37:57,2.1,0.6,97.2,10.17,32.21,34.66
2025-04-20 11:37:58,1.1,0.3,98.5,10.17,32.21,34.66
2025-04-20 11:38:00,1.1,0.3,98.7,10.17,32.21,34.66
2025-04-20 11:38:01,1.6,0.2,98.3,10.17,32.21,34.66
2025-04-20 11:38:02,0.9,0.5,98.6,10.07,31.82,34.52
2025-04-20 11:38:04,1.2,1.1,97.7,10.07,31.82,34.52
2025-04-20 11:38:05,1.3,0.5,98.2,10.07,31.82,34.52
2025-04-20 11:38:06,7.2,0.9,91.9,10.07,31.82,34.52
2025-04-20 11:38:07,6.8,0.2,93.1,10.39,31.53,34.41
2025-04-20 11:38:09,6.3,0.7,93.0,10.39,31.53,34.41
2025-04-20 11:38:10,6.3,0.2,93.6,10.39,31.53,34.41
2025-04-20 11:38:11,10.9,0.2,89.0,10.39,31.53,34.41
2025-04-20 11:38:13,6.3,0.3,93.5,17.40,32.63,34.75
2025-04-20 11:38:14,5.9,0.6,93.5,17.40,32.63,34.75
2025-04-20 11:38:15,6.7,0.4,92.9,17.40,32.63,34.75
2025-04-20 11:38:16,6.3,0.1,93.6,17.40,32.63,34.75
2025-04-20 11:38:18,5.2,0.1,94.6,17.21,32.34,34.65
2025-04-20 11:38:19,6.2,0.1,93.6,17.21,32.34,34.65
2025-04-20 11:38:20,11.6,0.4,88.0,17.21,32.34,34.65
2025-04-20 11:38:22,6.3,0.2,93.6,16.95,32.03,34.54
2025-04-20 11:38:23,6.2,0.1,93.7,16.95,32.03,34.54
2025-04-20 11:38:24,2.0,0.8,97.2,16.95,32.03,34.54
2025-04-20 11:38:25,12.6,1.7,85.6,16.95,32.03,34.54
2025-04-20 11:38:27,5.0,0.9,94.2,16.88,31.77,34.44
2025-04-20 11:38:28,6.7,1.4,91.9,16.88,31.77,34.44
2025-04-20 11:38:29,6.1,1.3,92.6,16.88,31.77,34.44
2025-04-20 11:38:31,6.3,1.2,92.5,16.88,31.77,34.44
2025-04-20 11:38:32,6.4,0.8,92.7,16.65,31.47,34.33
2025-04-20 11:38:33,6.4,1.3,92.3,16.65,31.47,34.33
2025-04-20 11:38:34,3.4,0.6,96.0,16.65,31.47,34.33
2025-04-20 11:38:36,6.2,0.7,93.1,16.65,31.47,34.33
2025-04-20 11:38:37,5.1,0.7,94.3,16.43,31.18,34.22
2025-04-20 11:38:38,5.5,1.1,93.4,16.43,31.18,34.22
2025-04-20 11:38:40,6.3,1.2,92.5,16.43,31.18,34.22
2025-04-20 11:38:41,7.8,1.1,91.1,16.43,31.18,34.22
2025-04-20 11:38:42,6.5,0.4,93.1,16.16,30.88,34.10
2025-04-20 11:38:43,5.8,0.1,94.1,16.16,30.88,34.10
2025-04-20 11:38:45,2.8,0.2,97.0,16.16,30.88,34.10
2025-04-20 11:38:46,8.4,0.2,91.4,16.16,30.88,34.10
2025-04-20 11:38:47,6.0,0.4,93.6,15.91,30.58,33.99
2025-04-20 11:38:49,6.0,1.2,92.8,15.91,30.58,33.99
2025-04-20 11:38:50,5.8,0.2,94.0,15.91,30.58,33.99
2025-04-20 11:38:51,5.3,0.8,93.9,15.91,30.58,33.99
2025-04-20 11:38:52,5.9,0.5,93.7,15.75,30.31,33.88
2025-04-20 11:38:54,7.5,0.9,91.6,15.75,30.31,33.88
2025-04-20 11:38:55,7.2,0.8,92.0,15.75,30.31,33.88
2025-04-20 11:38:56,5.2,0.8,94.0,15.75,30.31,33.88
2025-04-20 11:38:57,6.8,1.5,91.6,15.69,30.05,33.78
2025-04-20 11:38:59,5.9,0.7,93.4,15.69,30.05,33.78
2025-04-20 11:39:00,5.6,0.9,93.4,15.69,30.05,33.78
2025-04-20 11:39:01,5.9,0.9,93.2,15.69,30.05,33.78
2025-04-20 11:39:03,6.1,1.4,92.5,15.56,29.78,33.67
2025-04-20 11:39:04,5.6,1.5,92.8,15.56,29.78,33.67
2025-04-20 11:39:05,6.7,1.6,91.7,15.56,29.78,33.67
2025-04-20 11:39:06,6.4,1.0,92.6,15.56,29.78,33.67
2025-04-20 11:39:08,11.4,1.3,87.2,15.59,29.56,33.58
2025-04-20 11:39:09,6.1,0.7,93.1,15.59,29.56,33.58
2025-04-20 11:39:10,10.2,3.0,86.6,15.59,29.56,33.58
2025-04-20 11:39:12,8.2,8.3,83.4,22.59,30.78,33.95
2025-04-20 11:39:13,7.6,11.1,81.2,22.59,30.78,33.95
2025-04-20 11:39:15,10.1,11.0,78.7,22.59,30.78,33.95
2025-04-20 11:39:17,8.2,12.0,79.7,26.15,31.38,34.13
2025-04-20 11:39:19,8.6,12.1,79.2,26.15,31.38,34.13
2025-04-20 11:39:21,7.3,11.0,81.7,26.15,31.38,34.13
2025-04-20 11:39:24,7.6,3.2,89.0,26.46,31.35,34.11
2025-04-20 11:39:26,7.6,3.0,89.1,26.46,31.35,34.11
2025-04-20 11:39:28,7.7,3.1,88.9,27.06,31.40,34.10
2025-04-20 11:39:29,8.2,2.7,89.0,27.06,31.40,34.10
2025-04-20 11:39:31,8.2,3.1,88.6,27.06,31.40,34.10
2025-04-20 11:39:32,8.8,3.8,87.2,30.66,32.07,34.31
2025-04-20 11:39:34,8.6,13.2,77.5,30.66,32.07,34.31
2025-04-20 11:39:35,15.2,14.9,69.2,30.66,32.07,34.31
2025-04-20 11:39:37,4.6,12.8,82.0,38.53,33.68,34.82
2025-04-20 11:39:39,6.8,9.7,83.1,38.53,33.68,34.82
2025-04-20 11:39:40,5.2,9.1,85.2,38.53,33.68,34.82
2025-04-20 11:39:42,5.6,12.1,81.8,47.06,35.53,35.41
2025-04-20 11:39:43,3.4,10.5,85.7,47.06,35.53,35.41
2025-04-20 11:39:44,6.8,4.2,88.9,47.06,35.53,35.41
2025-04-20 11:39:46,7.3,6.0,86.5,47.06,35.53,35.41
2025-04-20 11:39:47,4.9,11.1,84.0,52.82,36.92,35.86
2025-04-20 11:39:49,3.9,9.8,86.3,52.82,36.92,35.86
2025-04-20 11:39:51,5.2,11.3,83.5,52.82,36.92,35.86
2025-04-20 11:39:52,1.7,11.3,87.0,52.36,37.08,35.92
2025-04-20 11:39:54,5.2,10.6,84.1,52.36,37.08,35.92
2025-04-20 11:39:56,5.5,9.3,85.2,52.36,37.08,35.92
2025-04-20 11:39:58,5.1,9.5,85.3,50.32,36.92,35.87
2025-04-20 11:39:59,8.2,9.4,82.5,50.32,36.92,35.87
2025-04-20 11:40:01,4.6,9.1,86.2,50.32,36.92,35.87
2025-04-20 11:40:03,5.0,10.7,84.3,58.31,38.79,36.48
2025-04-20 11:40:05,6.2,10.6,83.3,58.31,38.79,36.48
2025-04-20 11:40:06,4.8,10.9,84.3,58.31,38.79,36.48
2025-04-20 11:40:08,6.2,9.0,84.7,63.65,40.22,36.96
2025-04-20 11:40:10,4.7,8.4,86.9,63.65,40.22,36.96
2025-04-20 11:40:11,1.8,10.7,87.5,63.65,40.22,36.96
2025-04-20 11:40:13,7.0,11.4,81.5,60.31,39.92,36.88
2025-04-20 11:40:15,3.7,9.3,86.9,60.31,39.92,36.88
2025-04-20 11:40:16,2.5,9.3,88.2,60.31,39.92,36.88
2025-04-20 11:40:18,3.1,7.8,89.0,58.28,39.84,36.87
2025-04-20 11:40:19,9.5,8.2,82.2,58.28,39.84,36.87
2025-04-20 11:40:21,3.4,11.8,84.7,58.28,39.84,36.87
2025-04-20 11:40:22,5.0,7.7,87.1,54.42,39.34,36.72
2025-04-20 11:40:24,4.5,9.9,85.3,54.42,39.34,36.72
2025-04-20 11:40:25,5.9,6.8,87.2,54.42,39.34,36.72
2025-04-20 11:40:26,6.4,4.5,88.9,54.42,39.34,36.72
2025-04-20 11:40:28,4.7,3.5,91.7,57.19,40.17,37.01
2025-04-20 11:40:29,6.1,3.8,90.0,57.19,40.17,37.01
2025-04-20 11:40:31,5.5,2.6,91.8,57.19,40.17,37.01
