timestamp,user_pct,system_pct,idle_pct,load_avg_1m,load_avg_5m,load_avg_15m
2025-04-20 11:25:17,2.3,9.7,87.9,102.70,55.37,36.01
2025-04-20 11:25:18,2.7,8.9,88.3,102.70,55.37,36.01
2025-04-20 11:25:20,5.6,10.1,84.3,102.70,55.37,36.01
2025-04-20 11:25:22,2.5,8.0,89.4,108.65,57.39,36.77
2025-04-20 11:25:24,2.5,10.0,87.4,108.65,57.39,36.77
2025-04-20 11:25:25,3.3,11.1,85.5,108.65,57.39,36.77
2025-04-20 11:25:27,3.1,10.7,86.0,113.24,59.19,37.46
2025-04-20 11:25:29,3.0,11.5,85.3,113.24,59.19,37.46
2025-04-20 11:25:30,4.8,9.0,86.0,113.24,59.19,37.46
2025-04-20 11:25:32,4.4,7.7,87.7,115.31,60.52,38.00
2025-04-20 11:25:33,3.7,7.2,89.0,115.31,60.52,38.00
2025-04-20 11:25:35,5.5,10.7,83.7,115.31,60.52,38.00
2025-04-20 11:25:36,3.4,7.0,89.5,116.32,61.64,38.49
2025-04-20 11:25:38,3.4,5.9,90.5,116.32,61.64,38.49
2025-04-20 11:25:39,3.0,5.6,91.2,116.32,61.64,38.49
2025-04-20 11:25:41,22.2,4.8,72.9,116.32,61.64,38.49
2025-04-20 11:25:43,3.9,4.8,91.1,123.42,64.02,39.38
2025-04-20 11:25:44,4.6,4.2,91.1,123.42,64.02,39.38
2025-04-20 11:25:46,3.7,3.2,93.1,123.42,64.02,39.38
2025-04-20 11:25:47,4.5,3.3,92.1,120.35,64.37,39.63
2025-04-20 11:25:49,3.9,2.4,93.5,120.35,64.37,39.63
2025-04-20 11:25:51,3.7,2.2,94.0,120.35,64.37,39.63
2025-04-20 11:25:53,5.0,2.5,92.4,114.55,64.09,39.67
2025-04-20 11:25:54,3.4,2.9,93.5,114.55,64.09,39.67
2025-04-20 11:25:56,5.0,2.9,92.1,114.55,64.09,39.67
2025-04-20 11:25:58,2.9,2.0,95.0,106.74,63.31,39.55
2025-04-20 11:26:00,2.7,2.0,95.2,106.74,63.31,39.55
2025-04-20 11:26:02,2.8,2.4,94.8,99.56,62.54,39.43
2025-04-20 11:26:05,2.8,2.3,94.8,99.56,62.54,39.43
2025-04-20 11:26:07,3.6,2.9,93.4,92.46,61.69,39.28
2025-04-20 11:26:09,3.2,3.1,93.6,92.46,61.69,39.28
2025-04-20 11:26:11,3.0,3.0,93.9,92.46,61.69,39.28
2025-04-20 11:26:13,2.6,1.9,95.4,85.86,60.83,39.12
2025-04-20 11:26:14,2.5,2.0,95.3,85.86,60.83,39.12
2025-04-20 11:26:16,3.0,2.9,94.0,80.18,60.07,38.99
2025-04-20 11:26:18,2.3,2.5,95.1,80.18,60.07,38.99
2025-04-20 11:26:20,6.1,3.7,90.1,80.18,60.07,38.99
2025-04-20 11:26:22,2.8,3.5,93.6,75.20,59.37,38.88
2025-04-20 11:26:24,2.2,3.0,94.7,75.20,59.37,38.88
2025-04-20 11:26:26,2.3,3.2,94.3,75.20,59.37,38.88
2025-04-20 11:26:28,2.7,3.5,93.6,71.02,58.76,38.79
2025-04-20 11:26:30,5.3,3.1,91.5,71.02,58.76,38.79
2025-04-20 11:26:32,1.5,2.9,95.4,66.30,57.99,38.65
2025-04-20 11:26:34,1.6,2.8,95.5,66.30,57.99,38.65
2025-04-20 11:26:36,2.3,2.4,95.2,66.30,57.99,38.65
2025-04-20 11:26:38,2.1,2.3,95.4,61.71,57.17,38.49
2025-04-20 11:26:39,2.9,3.2,93.7,61.71,57.17,38.49
2025-04-20 11:26:41,2.6,2.9,94.3,58.13,56.51,38.37
2025-04-20 11:26:43,2.4,2.6,95.0,58.13,56.51,38.37
2025-04-20 11:26:45,3.5,2.9,93.4,58.13,56.51,38.37
2025-04-20 11:26:47,2.7,3.0,94.2,54.11,55.70,38.21
2025-04-20 11:26:49,2.2,2.8,94.9,54.11,55.70,38.21
2025-04-20 11:26:51,3.8,3.1,92.9,54.11,55.70,38.21
2025-04-20 11:26:53,6.4,2.9,90.5,50.26,54.88,38.03
2025-04-20 11:26:55,2.1,2.1,95.6,50.26,54.88,38.03
2025-04-20 11:26:57,2.1,2.5,95.3,46.72,54.06,37.86
2025-04-20 11:26:58,4.7,2.3,92.9,46.72,54.06,37.86
2025-04-20 11:27:00,4.7,2.9,92.3,46.72,54.06,37.86
2025-04-20 11:27:02,2.7,2.4,94.9,44.10,53.40,37.73
2025-04-20 11:27:04,2.9,2.6,94.4,44.10,53.40,37.73
2025-04-20 11:27:06,2.6,3.0,94.3,44.10,53.40,37.73
2025-04-20 11:27:08,2.9,2.9,94.1,41.53,52.71,37.60
2025-04-20 11:27:10,2.4,3.8,93.7,41.53,52.71,37.60
2025-04-20 11:27:12,2.8,3.5,93.7,39.16,52.04,37.46
2025-04-20 11:27:14,2.2,2.5,95.3,39.16,52.04,37.46
2025-04-20 11:27:16,2.7,3.0,94.2,39.16,52.04,37.46
2025-04-20 11:27:18,4.3,4.1,91.5,36.67,51.30,37.30
2025-04-20 11:27:20,4.9,2.6,92.4,36.67,51.30,37.30
2025-04-20 11:27:23,5.8,3.3,90.1,39.09,51.56,37.46
2025-04-20 11:27:24,2.3,2.6,94.9,39.09,51.56,37.46
2025-04-20 11:27:26,3.2,2.1,94.7,39.09,51.56,37.46
2025-04-20 11:27:28,6.6,2.7,90.5,37.00,50.92,37.33
2025-04-20 11:27:30,3.0,2.6,94.3,37.00,50.92,37.33
2025-04-20 11:27:32,4.3,2.4,93.2,35.80,50.44,37.24
2025-04-20 11:27:34,2.6,2.2,95.2,35.80,50.44,37.24
2025-04-20 11:27:36,1.8,2.3,95.8,35.80,50.44,37.24
2025-04-20 11:27:37,1.9,2.2,95.8,35.98,50.24,37.25
2025-04-20 11:27:39,2.2,2.3,95.4,35.98,50.24,37.25
2025-04-20 11:27:41,2.1,2.1,95.7,35.98,50.24,37.25
2025-04-20 11:27:44,9.4,3.2,87.2,33.66,49.52,37.09
2025-04-20 11:27:46,2.6,2.4,94.9,33.66,49.52,37.09
2025-04-20 11:27:48,2.5,2.4,95.1,32.00,48.91,36.96
2025-04-20 11:27:50,14.5,3.0,82.4,32.00,48.91,36.96
2025-04-20 11:27:52,2.5,2.0,95.3,30.72,48.37,36.84
2025-04-20 11:27:54,2.5,2.3,95.0,30.72,48.37,36.84
2025-04-20 11:27:56,4.2,2.6,93.1,30.72,48.37,36.84
2025-04-20 11:28:03,7.9,10.8,81.3,26.31,46.84,36.47
2025-04-20 11:28:08,0.5,0.7,98.8,24.44,46.11,36.29
2025-04-20 11:28:10,0.7,0.8,98.5,24.44,46.11,36.29
2025-04-20 11:28:11,0.9,0.4,98.7,24.44,46.11,36.29
2025-04-20 11:28:12,0.6,0.1,99.3,22.81,45.41,36.12
2025-04-20 11:28:14,0.9,0.8,98.2,22.81,45.41,36.12
2025-04-20 11:28:15,0.6,0.5,98.8,22.81,45.41,36.12
2025-04-20 11:28:16,0.6,0.5,98.9,22.81,45.41,36.12
2025-04-20 11:28:17,0.5,0.2,99.3,21.14,44.69,35.93
2025-04-20 11:28:19,0.6,0.1,99.3,21.14,44.69,35.93
2025-04-20 11:28:20,0.5,0.1,99.4,21.14,44.69,35.93
2025-04-20 11:28:21,0.5,0.2,99.3,21.14,44.69,35.93
2025-04-20 11:28:23,0.8,0.4,98.8,19.61,43.98,35.75
2025-04-20 11:28:24,0.6,0.2,99.2,19.61,43.98,35.75
2025-04-20 11:28:25,3.2,0.5,96.3,19.61,43.98,35.75
2025-04-20 11:28:26,1.1,0.1,98.8,18.20,43.28,35.57
2025-04-20 11:28:28,0.6,0.1,99.3,18.20,43.28,35.57
2025-04-20 11:28:29,0.9,0.2,98.9,18.20,43.28,35.57
2025-04-20 11:28:30,1.2,0.1,98.7,18.20,43.28,35.57
2025-04-20 11:28:32,0.5,0.5,99.0,16.90,42.60,35.39
2025-04-20 11:28:33,0.6,0.4,99.0,16.90,42.60,35.39
2025-04-20 11:28:34,0.6,0.3,99.1,16.90,42.60,35.39
2025-04-20 11:28:35,1.5,0.4,98.1,16.90,42.60,35.39
2025-04-20 11:28:37,0.7,0.3,99.1,15.79,41.94,35.21
2025-04-20 11:28:38,0.6,0.1,99.3,15.79,41.94,35.21
2025-04-20 11:28:39,0.8,0.6,98.6,15.79,41.94,35.21
2025-04-20 11:28:41,0.7,0.1,99.1,15.79,41.94,35.21
2025-04-20 11:28:42,0.9,0.2,98.9,14.68,41.28,35.03
2025-04-20 11:28:43,0.5,0.6,98.8,14.68,41.28,35.03
2025-04-20 11:28:44,0.5,0.6,98.9,14.68,41.28,35.03
2025-04-20 11:28:46,0.4,0.9,98.8,14.68,41.28,35.03
2025-04-20 11:28:47,0.7,1.1,98.2,13.67,40.63,34.86
2025-04-20 11:28:48,1.2,1.3,97.5,13.67,40.63,34.86
2025-04-20 11:28:50,0.1,1.3,98.6,13.67,40.63,34.86
2025-04-20 11:28:51,0.6,1.1,98.2,13.67,40.63,34.86
2025-04-20 11:28:52,1.2,0.9,97.8,12.89,40.02,34.69
2025-04-20 11:28:53,1.1,0.6,98.3,12.89,40.02,34.69
2025-04-20 11:28:55,1.5,0.7,97.8,12.89,40.02,34.69
2025-04-20 11:28:56,0.6,0.7,98.8,12.89,40.02,34.69
2025-04-20 11:28:57,0.7,0.2,99.0,12.02,39.39,34.51
2025-04-20 11:28:59,0.6,0.1,99.3,12.02,39.39,34.51
2025-04-20 11:29:00,0.5,0.1,99.4,12.02,39.39,34.51
2025-04-20 11:29:01,0.9,0.3,98.8,12.02,39.39,34.51
2025-04-20 11:29:02,0.7,0.6,98.8,11.22,38.76,34.34
2025-04-20 11:29:04,0.8,0.4,98.9,11.22,38.76,34.34
2025-04-20 11:29:05,0.8,0.6,98.6,11.22,38.76,34.34
2025-04-20 11:29:06,0.7,0.5,98.8,11.22,38.76,34.34
2025-04-20 11:29:08,1.1,0.2,98.8,10.48,38.15,34.17
2025-04-20 11:29:09,0.6,0.2,99.3,10.48,38.15,34.17
2025-04-20 11:29:10,2.8,0.8,96.4,10.48,38.15,34.17
2025-04-20 11:29:12,0.6,0.1,99.3,9.72,37.54,33.99
2025-04-20 11:29:13,0.5,0.1,99.4,9.72,37.54,33.99
2025-04-20 11:29:14,1.1,0.1,98.7,9.72,37.54,33.99
2025-04-20 11:29:15,2.3,0.6,97.1,9.72,37.54,33.99
2025-04-20 11:29:17,0.6,0.6,98.8,9.18,36.96,33.82
2025-04-20 11:29:18,1.9,1.4,96.7,9.18,36.96,33.82
2025-04-20 11:29:19,1.0,0.2,98.8,9.18,36.96,33.82
2025-04-20 11:29:21,1.4,0.4,98.2,9.18,36.96,33.82
2025-04-20 11:29:22,0.5,0.1,99.4,8.53,36.37,33.64
2025-04-20 11:29:23,0.6,0.1,99.3,8.53,36.37,33.64
2025-04-20 11:29:24,0.5,0.1,99.4,8.53,36.37,33.64
2025-04-20 11:29:26,0.5,0.4,99.1,8.53,36.37,33.64
2025-04-20 11:29:27,0.8,0.2,99.0,8.00,35.80,33.47
2025-04-20 11:29:28,0.7,0.7,98.6,8.00,35.80,33.47
2025-04-20 11:29:30,4.8,0.7,94.5,8.00,35.80,33.47
2025-04-20 11:29:31,0.5,0.7,98.8,8.00,35.80,33.47
2025-04-20 11:29:32,0.6,1.2,98.1,7.52,35.23,33.30
2025-04-20 11:29:33,0.1,0.7,99.2,7.52,35.23,33.30
2025-04-20 11:29:35,0.6,0.9,98.5,7.52,35.23,33.30
2025-04-20 11:29:36,0.5,0.6,98.9,7.52,35.23,33.30
2025-04-20 11:29:37,0.7,0.9,98.3,7.08,34.68,33.14
2025-04-20 11:29:38,1.0,1.0,97.9,7.08,34.68,33.14
2025-04-20 11:29:40,1.2,1.0,97.8,7.08,34.68,33.14
2025-04-20 11:29:41,1.1,0.7,98.3,7.08,34.68,33.14
2025-04-20 11:29:42,0.6,0.1,99.2,6.75,34.16,32.97
2025-04-20 11:29:44,0.5,0.1,99.4,6.75,34.16,32.97
2025-04-20 11:29:45,0.4,0.4,99.2,6.75,34.16,32.97
2025-04-20 11:29:46,0.5,0.1,99.3,6.75,34.16,32.97
2025-04-20 11:29:47,0.6,0.1,99.3,6.37,33.62,32.81
2025-04-20 11:29:49,0.5,0.0,99.4,6.37,33.62,32.81
2025-04-20 11:29:50,0.6,0.1,99.4,6.37,33.62,32.81
2025-04-20 11:29:51,0.9,0.2,98.9,6.37,33.62,32.81
2025-04-20 11:29:53,1.0,0.6,98.4,6.10,33.11,32.65
2025-04-20 11:29:54,0.7,0.6,98.7,6.10,33.11,32.65
2025-04-20 11:29:55,2.3,0.9,96.8,6.10,33.11,32.65
2025-04-20 11:29:56,0.5,0.1,99.3,5.77,32.60,32.48
2025-04-20 11:29:58,0.9,0.2,98.9,5.77,32.60,32.48
2025-04-20 11:29:59,0.5,0.1,99.4,5.77,32.60,32.48
2025-04-20 11:30:00,1.2,0.1,98.7,5.77,32.60,32.48
2025-04-20 11:30:02,1.0,0.1,98.9,5.47,32.09,32.32
2025-04-20 11:30:03,0.6,0.5,98.8,5.47,32.09,32.32
2025-04-20 11:30:04,1.0,0.6,98.4,5.47,32.09,32.32
2025-04-20 11:30:05,1.2,1.0,97.8,5.47,32.09,32.32
2025-04-20 11:30:07,0.7,0.5,98.8,5.19,31.59,32.16
2025-04-20 11:30:08,0.5,0.1,99.4,5.19,31.59,32.16
2025-04-20 11:30:09,4.8,0.2,95.0,5.19,31.59,32.16
2025-04-20 11:30:11,0.9,0.3,98.9,5.19,31.59,32.16
2025-04-20 11:30:12,0.6,0.0,99.4,4.86,31.08,31.99
2025-04-20 11:30:13,0.0,0.0,99.9,4.86,31.08,31.99
2025-04-20 11:30:15,0.5,0.6,98.9,4.86,31.08,31.99
2025-04-20 11:30:16,0.6,0.6,98.8,4.86,31.08,31.99
2025-04-20 11:30:17,1.1,1.4,97.4,4.71,30.61,31.83
2025-04-20 11:30:18,0.7,1.4,97.9,4.71,30.61,31.83
2025-04-20 11:30:20,0.6,1.4,98.1,4.71,30.61,31.83
2025-04-20 11:30:21,0.6,0.7,98.7,4.71,30.61,31.83
2025-04-20 11:30:22,1.2,1.0,97.9,4.57,30.16,31.68
2025-04-20 11:30:24,0.7,1.0,98.3,4.57,30.16,31.68
2025-04-20 11:30:25,0.5,0.6,98.8,4.57,30.16,31.68
2025-04-20 11:30:26,1.0,0.9,98.0,4.57,30.16,31.68
2025-04-20 11:30:27,0.5,0.1,99.4,4.28,29.67,31.51
2025-04-20 11:30:29,0.5,0.1,99.4,4.28,29.67,31.51
2025-04-20 11:30:30,1.5,0.1,98.4,4.28,29.67,31.51
2025-04-20 11:30:31,1.0,0.1,98.8,4.28,29.67,31.51
2025-04-20 11:30:33,1.1,0.2,98.7,4.18,29.23,31.36
2025-04-20 11:30:34,1.0,0.2,98.8,4.18,29.23,31.36
2025-04-20 11:30:35,1.1,0.2,98.7,4.18,29.23,31.36
2025-04-20 11:30:36,1.6,0.1,98.3,4.18,29.23,31.36
2025-04-20 11:30:38,1.0,0.1,98.9,4.09,28.79,31.21
2025-04-20 11:30:39,1.0,0.1,98.9,4.09,28.79,31.21
2025-04-20 11:30:40,4.3,0.8,94.9,4.09,28.79,31.21
2025-04-20 11:30:41,1.2,0.3,98.4,3.92,28.35,31.05
2025-04-20 11:30:43,1.7,0.4,97.9,3.92,28.35,31.05
2025-04-20 11:30:44,1.2,0.2,98.6,3.92,28.35,31.05
